SA2_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
127011593,0,0,0,36,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,4,0,4,55,12,9,30,18,52,8,24,17,173,11,413
127011594,0,0,0,27,0,5,5,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,0,5,11,17,84,21,12,39,31,100,10,52,29,349,27,756
127011595,0,0,0,28,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,4,8,15,93,23,15,41,30,99,16,43,29,284,20,696
127011596,0,0,0,44,0,0,0,0,0,0,4,0,0,0,10,18,0,0,0,0,0,0,0,0,0,8,8,14,127,24,13,59,49,70,22,27,22,245,22,678
127011597,0,6,0,59,0,0,0,3,0,0,0,0,0,3,13,22,0,0,0,0,0,0,0,0,0,4,8,12,144,29,21,74,38,85,15,51,25,277,25,800
127011726,0,3,0,51,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,3,6,10,114,19,4,52,20,39,15,26,15,201,14,518
127011727,0,0,0,143,0,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0,4,3,434,32,19,140,71,102,26,39,22,169,27,1079
127011728,0,10,0,115,0,0,0,0,0,0,0,0,0,0,28,26,0,0,6,0,0,0,0,0,0,6,5,17,267,43,12,119,51,84,22,57,23,375,39,1095
127011729,0,0,0,120,0,0,0,0,0,3,0,5,0,3,23,40,0,0,0,0,0,0,0,0,0,7,6,5,369,37,15,165,69,109,24,53,22,256,34,1165
127021509,0,0,0,36,0,0,0,0,0,0,0,0,4,5,10,20,0,0,0,0,0,0,0,0,0,8,12,19,116,21,15,64,49,104,20,67,43,537,29,1057
127021510,0,8,0,61,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0,0,0,0,0,0,0,15,12,26,125,36,23,85,46,122,18,91,60,725,46,1379
127021511,0,0,0,30,0,0,0,0,0,0,0,0,5,9,37,53,0,0,6,0,0,0,0,0,0,9,21,29,125,46,32,59,42,147,25,92,70,800,75,1507
127021512,0,5,0,29,0,0,0,0,0,0,0,0,0,9,31,47,0,0,0,0,0,0,0,0,0,9,22,29,89,21,15,63,48,109,23,57,30,542,59,1054
127021513,0,3,0,29,0,0,0,0,0,0,0,0,0,4,31,37,0,0,0,0,0,0,0,0,0,4,16,24,107,23,25,56,43,128,17,67,36,608,64,1176
127021514,0,4,0,29,0,0,0,0,0,0,0,0,0,4,11,19,0,0,0,0,0,0,0,0,0,5,10,11,65,9,12,35,26,76,9,46,35,361,27,711
127021515,0,0,0,27,0,0,0,0,0,0,0,0,0,5,27,41,0,0,0,0,0,3,0,0,0,7,15,26,77,17,18,58,40,94,9,62,37,672,58,1154
127021516,0,0,0,29,0,0,0,0,0,0,0,0,0,4,24,34,0,0,0,0,0,0,0,0,0,7,13,27,95,19,18,54,27,96,23,65,35,699,48,1179
127021517,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,7,9,20,55,9,10,30,10,37,12,35,20,379,27,626
127021518,0,9,0,43,0,0,0,0,0,0,0,0,0,0,9,11,0,0,4,0,0,0,0,0,0,5,0,14,40,22,10,22,8,30,5,17,17,193,13,381
127021519,0,3,0,42,0,0,0,0,0,0,0,0,0,9,28,42,0,0,5,0,0,0,0,3,0,13,14,26,115,27,16,53,37,115,16,93,44,730,54,1311
127021520,0,4,0,20,0,0,0,0,0,0,0,0,0,6,17,23,0,0,0,0,0,0,0,0,0,13,7,22,51,18,11,36,18,78,12,53,30,530,33,855
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127031522,0,0,0,55,0,0,0,0,0,3,0,0,0,4,22,37,0,0,0,0,0,0,0,0,0,9,11,26,153,29,15,78,40,126,29,68,41,435,44,1040
127031523,5,9,0,143,0,0,0,0,7,0,0,0,0,12,34,52,0,0,0,0,0,0,0,0,0,7,13,21,257,43,35,119,72,167,33,79,52,659,56,1572
127031524,0,9,0,193,0,0,0,0,4,0,0,0,3,4,46,55,0,0,0,0,0,0,0,0,0,4,3,15,360,47,22,171,87,189,35,81,40,416,58,1494
127031599,0,0,0,19,0,0,0,0,0,0,0,0,0,4,18,23,0,0,0,0,0,0,0,0,0,11,8,23,58,18,12,31,16,50,7,49,26,342,37,656
127031601,0,0,0,14,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,0,0,0,0,6,3,11,63,16,8,30,20,56,7,24,14,139,33,413
127031730,0,3,0,81,0,0,0,0,0,0,0,0,0,0,29,34,0,0,0,0,0,0,0,0,0,4,4,5,206,22,15,78,47,58,19,23,14,151,32,675
127031731,0,0,0,39,0,0,0,0,0,0,0,0,0,0,46,50,0,0,0,0,0,0,0,0,0,6,14,26,245,48,35,133,94,192,41,82,44,408,69,1394
127031732,0,3,0,29,0,0,0,0,0,0,0,0,0,6,20,25,0,0,0,0,0,0,0,0,0,4,11,20,80,24,12,56,26,85,8,43,19,441,33,825
127031733,0,0,0,62,0,0,0,0,0,0,0,0,0,3,21,26,0,0,0,0,0,0,0,0,0,0,7,16,153,17,11,61,35,105,21,59,36,269,28,801
128011529,0,12,0,271,0,0,0,0,0,0,0,0,0,8,39,51,0,0,0,0,0,0,0,0,0,11,0,16,315,90,16,182,78,141,27,134,41,723,53,1793
128011530,0,20,0,290,0,4,0,3,0,0,0,0,5,6,42,61,3,0,0,0,0,0,0,0,0,10,10,27,479,99,25,231,72,159,55,135,48,767,70,2129
128011531,3,48,0,247,0,0,0,0,0,0,0,0,0,7,37,45,3,0,0,0,0,0,0,0,0,14,8,27,209,104,22,125,36,118,25,134,38,883,54,1743
128011602,0,5,0,146,0,0,0,0,0,0,0,0,0,4,30,42,3,0,0,0,0,0,0,0,0,7,5,18,332,58,19,143,75,98,16,74,21,382,41,1255
128011603,0,16,0,216,0,3,0,3,0,3,0,0,0,4,21,38,0,0,0,0,0,0,0,0,0,3,0,7,186,68,10,123,39,78,15,105,30,583,32,1278
128011604,5,70,0,591,0,4,0,5,0,4,4,0,0,10,66,85,0,0,4,0,3,0,0,0,0,15,9,28,735,171,42,387,120,279,75,235,51,1035,80,3213
128011605,0,16,0,68,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,4,0,0,0,0,5,0,8,38,12,4,27,3,19,5,36,6,153,7,312
128011606,7,23,0,198,0,0,0,0,0,0,0,4,0,0,25,27,0,0,0,0,0,0,0,0,0,3,3,8,172,64,20,109,30,84,22,69,34,342,31,965
128021533,0,0,0,64,0,0,0,0,0,0,0,0,0,3,12,22,0,0,0,0,0,0,0,0,0,4,0,5,111,23,7,73,27,49,12,47,19,290,20,679
128021534,6,7,0,173,0,0,0,0,0,0,0,0,0,5,17,25,0,0,0,0,0,0,0,0,0,12,0,10,165,54,7,106,35,94,16,100,36,514,17,1151
128021535,0,12,0,257,0,0,0,0,0,0,0,0,0,8,26,36,0,0,3,0,0,0,0,0,0,10,7,26,337,85,17,214,51,209,40,149,48,758,43,1947
128021536,0,6,0,327,0,0,0,0,0,0,0,0,0,6,42,55,0,0,0,0,0,0,0,0,0,9,7,24,376,86,14,195,69,177,34,146,36,820,54,2018
128021537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021538,0,9,0,332,0,0,0,0,0,4,0,4,0,10,56,76,0,0,0,3,0,0,0,0,0,8,3,15,803,75,19,305,121,208,41,123,32,700,65,2487
128021607,0,0,0,144,4,0,0,3,0,0,0,0,0,3,42,53,0,0,0,0,0,0,0,0,0,12,0,18,273,42,15,138,59,116,17,107,17,773,52,1609
128021608,4,4,0,89,0,0,0,0,0,0,0,0,0,5,22,21,0,0,0,0,0,0,0,0,0,4,5,13,113,7,9,71,31,56,10,53,19,344,26,731
128021609,0,0,0,56,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,55,13,0,49,13,23,5,42,12,122,9,343
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201011001,0,3,0,115,0,0,0,0,0,0,0,0,0,5,47,61,0,0,0,0,0,0,0,0,0,3,6,13,311,73,7,229,27,113,6,87,14,559,60,1494
201011002,0,23,0,188,0,0,0,0,0,0,0,0,0,3,39,42,0,0,0,0,0,0,0,0,0,15,4,17,239,87,6,197,26,116,16,111,16,535,44,1404
201011005,0,4,0,89,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,0,0,5,0,6,139,34,6,103,11,71,7,72,24,331,23,822
201011006,0,0,0,38,4,0,0,0,0,0,0,0,0,0,27,38,7,0,0,0,0,0,0,0,0,11,5,21,271,52,8,190,13,83,9,76,10,334,49,1093
201011007,0,6,0,25,0,0,0,0,0,0,0,0,0,4,11,17,0,0,0,0,0,0,0,0,0,0,3,7,81,24,4,83,7,37,7,37,11,149,17,452
201011008,0,8,0,39,0,0,0,0,0,3,0,0,0,7,38,51,0,0,0,0,0,0,0,0,0,16,11,29,265,74,10,223,28,113,20,104,27,648,63,1572
201011481,0,0,0,42,0,0,3,5,0,0,0,0,0,0,28,32,0,0,0,0,0,0,0,0,0,10,5,16,190,59,6,162,17,87,11,104,22,357,34,1055
201011482,0,11,0,148,0,0,0,4,0,0,0,0,0,3,45,56,0,0,0,0,0,0,0,0,0,9,11,22,321,88,10,255,34,142,23,136,15,559,60,1648
201011483,0,7,0,61,0,0,0,0,0,0,0,0,0,4,42,43,0,0,0,0,0,0,0,0,0,8,7,13,249,68,13,192,17,93,21,95,13,441,58,1266
201011484,0,0,0,19,0,0,0,0,0,0,0,0,0,7,36,50,0,0,0,0,0,0,0,0,0,23,14,46,206,61,5,173,24,101,17,91,24,512,69,1283
201021009,0,0,0,67,0,0,0,0,0,4,0,0,0,3,27,38,4,0,0,0,0,0,0,0,0,11,10,21,159,40,5,107,24,84,10,49,3,226,44,757
201021010,0,6,0,55,0,0,0,0,0,0,0,0,0,6,42,56,0,0,0,0,0,3,0,0,0,9,11,19,139,58,21,153,16,95,16,97,20,419,64,1097
201021011,0,23,0,188,0,0,0,0,0,0,0,0,3,5,39,54,3,0,0,0,0,0,0,0,0,7,15,25,213,126,9,218,30,131,24,134,22,558,52,1520
201021012,0,0,0,57,0,0,0,0,0,3,0,0,0,3,16,32,4,0,0,0,0,0,0,0,0,4,7,17,151,52,8,104,22,80,6,66,19,207,27,740
201031013,0,0,0,18,0,0,0,0,0,0,0,0,0,3,14,19,4,0,0,0,0,0,0,0,0,10,6,19,74,32,6,61,3,40,8,39,16,213,24,521
201031014,0,0,0,17,0,0,0,0,0,5,0,0,0,0,20,27,3,0,0,0,0,0,0,0,0,10,6,15,96,23,6,85,7,55,5,41,15,221,29,601
201031015,0,0,0,30,0,0,0,0,0,0,0,0,0,4,17,26,4,0,0,0,0,0,0,0,0,8,0,9,102,32,6,82,7,55,4,54,15,202,28,590
201031016,0,4,0,19,0,0,0,0,0,0,0,3,0,8,18,29,0,0,0,0,0,3,0,0,0,24,11,43,96,35,6,104,7,68,7,75,13,581,42,1043
201031017,0,3,0,23,0,0,0,0,0,0,0,4,0,0,14,22,5,0,0,0,0,0,0,0,0,11,12,28,87,26,8,93,9,64,10,62,15,324,28,721
202011018,0,10,0,117,0,0,0,0,0,0,0,0,0,3,49,55,0,0,0,0,0,0,0,0,0,16,11,32,295,70,9,228,23,127,22,137,22,489,68,1491
202011019,0,0,0,28,0,0,0,3,0,7,0,0,0,7,46,58,0,0,0,0,0,0,0,0,0,11,5,25,238,65,6,185,35,108,20,80,22,496,66,1320
202011020,0,13,0,108,0,0,0,0,0,0,0,0,0,9,45,60,0,0,0,0,0,0,0,0,0,17,6,18,231,94,15,217,30,123,17,131,28,701,58,1636
202011021,0,6,0,66,0,0,0,0,0,0,0,0,0,3,28,35,0,0,0,0,0,0,0,0,0,0,6,11,165,47,8,147,16,66,12,95,11,313,34,921
202011022,0,10,0,85,3,0,0,4,0,0,0,0,0,10,69,87,0,0,0,0,0,0,0,0,0,21,25,48,380,99,10,332,28,156,23,147,32,997,108,2313
202011023,0,0,0,19,0,0,0,0,0,0,0,0,0,3,15,21,0,0,0,0,0,0,0,0,0,5,5,11,89,24,5,89,5,46,4,40,9,182,20,513
202011024,5,8,0,85,0,0,0,0,0,0,0,0,0,4,35,45,0,0,0,0,0,0,0,0,0,10,7,13,202,40,5,141,13,77,9,89,13,490,43,1130
202011025,0,0,0,41,0,3,7,0,0,4,0,0,0,8,43,62,0,0,4,0,0,0,3,0,0,17,5,32,307,70,11,233,26,128,19,101,19,490,57,1461
202021026,0,5,0,65,0,0,0,0,0,0,0,0,0,5,25,28,0,0,0,0,0,0,0,0,0,3,7,13,198,67,14,147,27,74,15,82,20,331,35,1007
202021027,0,14,0,79,0,0,0,0,0,0,0,3,0,5,44,53,0,0,0,0,0,0,0,0,0,12,4,21,154,104,10,175,15,119,17,135,16,593,55,1399
202021028,0,4,0,97,0,5,0,0,0,4,0,0,0,3,32,50,0,0,0,3,0,4,0,0,0,10,10,26,172,94,19,177,22,118,26,157,29,521,52,1386
202021029,0,0,0,32,0,0,0,0,0,0,0,0,4,8,27,41,0,0,5,0,0,0,0,0,0,5,11,24,82,42,7,88,11,65,17,51,7,300,49,723
202021030,6,4,0,159,0,0,6,3,0,3,0,0,0,3,31,53,0,0,0,0,0,0,0,3,0,9,6,16,220,94,18,177,23,120,21,122,20,457,50,1312
202021031,0,12,0,136,0,0,0,0,0,0,0,0,0,8,28,41,0,0,0,0,0,0,0,0,0,4,0,7,149,36,9,102,21,94,16,74,18,343,41,900
202031032,0,4,0,19,0,0,0,0,0,0,0,4,0,0,14,21,0,0,0,0,0,0,0,0,0,5,5,12,107,29,4,82,23,57,8,41,5,215,20,606
202031033,0,4,3,35,0,0,0,0,0,0,0,0,0,3,22,31,4,5,0,7,0,3,0,0,0,11,11,36,163,56,12,126,19,81,6,62,19,359,44,955
203011034,0,0,0,49,0,0,0,0,0,3,0,0,0,3,18,30,0,0,0,0,0,0,0,6,0,3,5,18,145,35,8,117,26,58,5,45,9,251,33,720
203011035,0,0,0,57,0,0,0,0,0,3,0,0,0,0,21,32,0,0,5,0,0,0,0,0,0,6,0,11,177,40,12,147,16,89,16,79,17,250,30,882
203011036,0,9,0,74,0,0,0,0,0,0,0,0,0,9,29,39,0,0,0,0,0,0,0,0,4,4,7,19,152,44,9,145,16,64,7,80,13,234,36,795
203021037,5,3,0,101,5,0,0,0,0,0,0,0,0,5,26,42,0,0,0,0,0,0,0,0,0,18,3,27,332,76,9,259,26,118,15,103,20,505,44,1509
203021039,0,11,0,171,0,0,0,0,0,7,0,0,0,3,38,47,0,0,0,0,0,0,0,0,0,10,9,20,361,96,11,261,26,144,16,117,21,452,54,1552
203021040,0,9,0,251,0,0,0,4,3,0,0,0,0,4,52,69,0,0,0,0,0,0,0,0,5,6,13,24,583,101,11,368,51,201,18,153,28,626,73,2210
203021042,0,20,0,297,0,0,0,3,0,0,0,4,0,3,62,74,0,0,0,0,0,0,0,0,0,13,7,29,382,134,16,359,40,209,20,223,32,979,72,2464
203021043,4,3,0,162,0,0,0,0,0,4,0,0,0,10,53,76,3,0,0,0,0,0,0,0,0,15,9,31,445,52,13,304,50,190,20,123,33,677,74,1981
203021044,0,7,0,72,0,0,0,0,0,0,0,3,0,6,37,53,0,0,0,0,0,0,0,0,0,10,8,22,247,79,3,213,36,110,16,113,17,672,51,1558
203021045,0,8,0,50,0,0,3,0,0,0,0,0,0,9,41,54,0,0,0,0,0,0,0,5,0,27,9,38,268,89,4,212,24,120,16,134,32,783,61,1752
203021046,0,18,0,173,0,0,0,0,0,0,0,4,0,0,26,34,0,0,0,0,0,4,0,0,0,7,4,16,190,61,9,181,27,88,10,95,17,384,30,1079
203021047,0,3,0,110,0,0,3,3,0,0,0,0,0,3,42,56,0,0,0,0,0,0,0,0,0,11,14,29,325,74,16,222,23,132,16,128,14,707,77,1725
203021485,0,5,0,62,0,0,0,0,0,0,0,0,0,3,37,44,0,0,0,0,0,0,0,0,0,3,6,11,340,62,3,206,31,63,13,39,13,244,46,1065
203021486,0,3,0,39,0,0,0,0,0,0,0,4,0,11,38,54,4,0,0,0,0,0,0,0,0,18,16,44,218,68,6,211,29,159,18,125,27,558,69,1477
203021487,0,7,0,125,5,0,0,0,0,3,0,4,0,6,63,84,0,0,10,6,0,0,0,0,0,25,12,40,521,125,20,413,52,174,21,176,20,949,89,2556
203021488,0,0,0,14,0,0,0,0,0,0,0,0,4,0,19,32,0,0,0,0,0,0,0,0,0,11,12,25,114,28,10,75,18,74,17,52,14,250,32,685
203031048,0,3,0,105,0,0,0,3,3,0,0,0,0,12,65,82,0,0,0,3,0,0,0,0,0,18,13,44,288,111,12,274,47,175,10,192,26,1073,88,2294
203031049,0,27,0,146,0,0,0,3,0,0,0,0,0,0,30,40,0,0,0,0,0,0,0,0,0,4,0,11,108,80,7,112,7,62,12,96,13,396,41,934
203031051,4,10,0,95,3,0,0,0,0,4,0,0,0,4,56,72,0,0,0,0,0,0,0,0,0,20,14,36,152,80,21,158,16,125,15,151,37,900,86,1750
203031052,0,27,0,108,0,0,0,0,0,0,0,0,0,3,33,35,0,0,0,0,0,0,0,3,0,8,0,16,81,59,8,66,0,51,12,102,8,550,40,989
203031053,4,32,5,368,5,0,0,0,0,0,3,0,0,0,67,83,3,0,0,4,0,0,0,0,0,20,9,37,500,140,17,330,49,192,30,210,36,1001,86,2578
203031489,0,25,0,160,0,0,0,0,4,0,0,0,0,3,29,38,0,0,0,0,0,0,0,0,0,3,0,7,246,82,5,183,25,84,11,85,17,397,37,1180
203031490,0,26,0,254,0,0,0,0,0,5,0,0,0,14,73,93,0,0,0,0,0,0,0,0,0,22,7,33,296,132,20,300,49,151,32,201,44,1037,91,2355
204011054,0,5,0,53,0,0,0,3,0,3,0,0,0,7,39,61,0,0,3,3,0,0,0,0,0,8,6,25,142,69,20,132,17,72,13,89,25,417,56,1050
204011055,0,11,0,61,0,0,0,3,0,4,0,0,0,4,41,56,0,0,4,0,0,3,0,0,0,14,9,29,142,61,15,122,13,78,15,89,14,396,53,997
204011056,0,4,0,84,0,0,0,0,0,0,0,0,4,0,60,68,4,0,6,0,0,0,0,4,0,24,15,44,321,49,17,229,40,159,15,126,20,611,87,1664
204011057,0,14,0,84,6,0,0,3,3,0,0,0,0,0,58,72,0,5,0,0,0,0,0,0,0,11,11,34,199,105,24,180,35,82,34,133,26,559,83,1448
204011058,3,4,0,52,0,0,0,0,0,5,0,0,0,3,24,30,0,0,0,0,0,0,0,0,0,5,5,21,98,46,3,85,11,70,12,48,10,249,40,672
204011059,0,0,0,29,0,0,0,0,0,0,0,0,0,6,35,41,0,0,0,0,0,0,0,0,0,7,4,16,100,27,7,88,16,55,14,63,8,281,43,696
204011060,0,4,0,54,3,0,0,0,0,4,0,0,0,0,25,29,0,0,0,0,0,0,0,0,0,5,6,14,132,31,10,82,11,63,9,37,11,126,27,543
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,3,0,0,0,13,0,20
204011062,0,0,0,56,0,3,0,0,0,0,0,0,0,0,20,29,0,0,0,0,0,0,0,0,0,10,0,13,76,34,8,89,16,54,3,47,10,235,22,608
204021063,0,3,0,67,0,0,0,0,0,0,0,5,0,11,46,71,0,0,0,0,0,0,0,0,0,18,7,36,225,76,11,183,19,113,22,108,20,636,70,1485
204021064,0,6,0,34,0,0,0,0,0,0,0,0,0,3,22,30,0,0,0,0,0,0,0,0,0,0,0,9,123,49,14,102,7,42,9,49,12,181,25,606
204021065,0,5,0,26,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,8,5,96,27,9,73,10,46,12,25,7,226,22,542
204021066,0,8,0,92,4,0,0,4,0,0,0,0,0,13,65,89,3,0,0,0,0,0,0,0,0,29,21,55,378,112,9,343,39,137,29,161,25,915,96,2251
204021067,0,4,0,69,0,0,0,3,0,0,0,0,0,5,46,56,0,0,0,0,0,0,0,3,0,7,6,15,258,101,23,239,35,111,23,121,25,413,58,1415
204031068,0,3,0,49,0,0,0,3,0,0,0,0,0,0,25,22,0,0,0,0,0,0,0,0,0,8,0,12,102,48,8,87,17,59,17,64,13,263,26,702
204031069,0,9,0,83,0,0,0,0,0,0,0,0,0,0,42,47,3,0,0,0,0,0,0,0,0,12,9,21,202,87,11,152,18,63,31,117,27,434,60,1200
204031070,0,0,0,20,0,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,7,5,8,72,25,8,84,10,38,11,36,9,139,23,435
204031071,0,6,0,32,0,0,0,3,0,0,0,0,0,0,18,25,0,0,0,0,0,0,0,0,0,6,7,16,113,52,8,100,22,49,11,58,14,240,26,699
204031072,0,5,0,53,0,0,0,0,0,0,0,0,0,3,31,41,5,0,0,0,0,0,0,0,0,9,11,25,175,63,10,160,13,63,19,65,15,303,44,929
204031073,0,3,0,78,0,0,0,0,0,0,0,0,0,4,56,67,5,0,3,0,0,0,0,0,0,17,3,22,313,75,6,280,34,118,19,105,25,604,63,1646
204031075,0,4,0,46,0,0,0,0,0,0,0,0,0,0,24,23,3,0,0,3,0,0,0,0,0,13,4,15,136,52,8,102,10,51,14,76,10,193,35,687
204031491,0,6,0,73,0,0,0,0,0,0,0,0,0,0,38,46,4,0,0,0,0,0,0,0,0,5,4,16,302,60,12,203,27,128,16,78,15,378,50,1265
204031492,0,7,0,56,0,0,0,0,0,0,0,0,0,5,54,62,0,0,0,0,0,0,0,0,0,13,15,27,288,64,8,234,15,155,24,112,14,648,76,1636
205011076,3,0,0,105,4,0,0,0,0,0,3,0,0,7,75,101,4,0,3,6,0,0,0,0,4,29,22,62,402,93,26,327,53,176,19,167,34,895,114,2300
205011077,0,3,0,52,3,0,0,0,0,0,0,0,0,9,18,38,0,0,0,0,0,0,0,0,0,7,7,17,136,61,6,134,14,66,7,68,18,319,28,865
205011078,0,9,0,72,3,0,0,0,0,0,0,0,0,9,16,34,8,0,0,0,0,0,0,5,0,4,11,28,183,57,3,140,12,103,14,93,16,425,31,1082
205011079,5,17,0,189,4,0,0,0,0,7,0,5,0,6,62,76,6,0,3,3,0,0,0,3,0,19,5,40,505,120,25,367,28,218,33,197,49,1028,87,2665
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,0,9,0,60,0,0,0,0,0,0,0,4,0,11,61,81,0,0,0,0,0,4,0,0,0,22,19,48,223,84,23,240,24,122,21,156,32,861,98,1868
205021082,0,7,0,50,0,3,5,5,0,0,0,0,0,3,42,57,3,5,0,0,0,0,0,0,0,15,8,32,187,81,15,168,17,98,18,98,17,415,55,1160
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,0,9,0,53,0,0,0,0,0,0,0,0,0,0,61,63,0,0,0,0,0,0,0,0,0,20,9,35,133,101,15,153,13,84,14,187,35,922,90,1743
205021085,0,5,0,26,0,0,0,0,0,0,0,0,0,4,41,53,3,0,0,0,0,0,0,0,0,10,13,33,103,56,11,106,19,55,8,94,9,405,66,938
205021086,0,9,0,53,0,0,0,0,0,5,0,0,0,6,38,51,0,0,4,0,0,0,0,0,0,20,11,42,111,65,9,104,9,84,14,120,8,816,56,1402
205031087,0,8,0,89,5,0,0,0,0,0,0,0,0,4,56,69,0,0,0,0,0,3,0,0,0,13,20,50,145,111,14,173,17,73,26,132,21,628,90,1428
205031088,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,5,4,20
205031089,0,5,0,52,0,0,0,0,0,0,0,0,0,4,37,48,0,0,0,0,0,3,0,0,0,11,13,33,186,87,10,171,33,108,19,109,26,463,56,1268
205031090,0,7,0,84,0,0,0,3,0,0,0,3,0,10,49,59,0,0,5,0,0,0,0,0,0,9,3,26,213,106,21,192,21,89,13,114,23,600,69,1465
205031091,0,16,0,109,0,0,0,0,0,6,0,0,5,7,58,70,0,0,0,0,0,0,0,0,0,15,17,46,183,126,25,199,31,121,23,167,42,929,92,1937
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205031093,9,30,0,199,0,0,0,0,0,4,0,6,0,19,111,138,3,0,3,8,0,0,0,0,0,39,28,94,398,237,42,421,50,242,49,323,67,1823,164,3821
205041094,0,9,0,86,3,0,0,0,0,0,0,7,0,4,57,66,0,0,0,0,0,0,0,3,0,14,11,29,193,57,11,213,34,139,26,126,34,604,73,1509
205041095,0,6,0,78,3,0,0,0,0,0,0,3,0,7,43,57,0,0,0,0,0,0,0,4,0,14,19,45,224,68,16,249,25,140,21,137,29,805,84,1796
205041096,0,8,0,41,0,0,6,0,5,0,0,0,3,6,51,64,5,0,0,5,0,0,0,0,0,29,20,52,140,50,15,159,22,131,17,134,30,663,80,1443
205041098,0,3,0,36,0,0,0,5,0,0,0,0,0,0,17,25,0,0,0,0,0,0,0,0,0,10,6,14,86,27,5,100,9,63,13,43,17,193,24,590
205041493,0,4,0,94,0,0,0,5,0,4,0,3,0,7,35,46,0,3,0,0,0,0,0,0,0,10,3,14,215,34,6,193,23,122,21,92,19,479,53,1250
205041494,4,10,0,137,0,0,0,0,0,0,0,0,0,13,66,87,0,0,0,0,0,0,0,0,0,10,5,23,391,71,11,257,29,152,18,128,34,689,83,1858
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
205051100,0,3,0,40,0,0,0,0,0,0,0,0,0,5,29,33,0,0,0,0,0,0,0,0,0,3,7,11,76,26,5,75,12,68,8,68,10,329,42,727
