SA2_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
305011109,3,8,4,444,9,0,0,7,5,4,0,0,0,0,25,53,0,0,0,0,0,0,0,0,0,0,0,3,224,36,11,209,50,155,12,33,15,46,25,813
305011110,5,7,0,193,3,0,0,0,0,0,0,0,0,5,44,62,0,0,0,0,0,0,0,0,0,0,0,3,167,30,12,127,49,151,7,46,10,69,43,703
305011111,0,4,0,122,0,0,0,0,0,0,3,0,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,4,97,20,6,68,15,93,9,13,3,25,11,367
305011112,3,7,0,505,16,0,0,4,5,5,3,5,3,3,40,79,0,0,0,0,0,0,0,0,0,0,4,3,363,58,11,304,72,224,18,54,28,91,43,1271
305021113,3,4,0,337,9,0,0,3,0,0,0,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0,3,5,198,22,6,190,37,99,9,11,13,23,13,619
305021114,6,4,0,561,9,0,0,10,4,9,0,0,4,0,26,66,0,0,0,0,0,0,0,0,0,0,0,0,268,42,3,246,61,182,11,25,15,30,32,915
305021115,0,0,0,236,6,0,0,5,0,0,0,0,0,0,13,24,0,0,0,0,0,0,0,0,0,0,0,0,167,20,3,116,28,81,0,9,9,27,22,472
305021116,7,9,0,462,3,0,0,0,0,5,0,0,3,6,16,35,0,0,0,0,0,0,0,0,0,0,0,6,226,32,9,201,46,122,13,15,13,20,19,709
305021117,4,3,0,693,14,3,0,9,5,13,0,4,0,0,51,97,0,0,0,6,0,0,0,0,0,0,0,3,498,53,22,458,117,197,23,49,15,54,55,1539
305021118,5,4,4,515,10,0,0,6,0,3,0,0,0,0,24,49,0,0,0,0,0,0,0,0,0,0,0,6,301,33,9,287,72,113,14,25,8,26,29,912
305031119,0,4,0,122,0,0,0,3,0,3,0,0,0,0,11,21,0,0,0,0,0,0,0,0,0,0,0,0,72,11,4,68,21,48,0,7,3,15,7,253
305031120,0,0,0,414,8,0,0,7,0,5,0,3,0,4,15,48,0,0,0,0,0,0,0,0,0,0,0,4,229,39,7,251,64,102,12,24,6,22,14,776
305031121,0,9,0,360,7,0,0,12,3,4,0,0,0,0,10,40,0,0,0,0,0,0,0,0,0,0,4,4,166,22,13,160,35,124,6,26,10,34,17,602
305031122,0,5,0,571,11,0,0,12,0,10,0,0,0,0,28,68,0,0,0,0,0,0,0,0,0,0,0,5,301,41,15,315,60,206,17,42,13,42,36,1083
305031123,4,3,0,432,10,0,0,4,6,3,0,0,0,0,22,41,0,0,0,0,0,0,0,0,0,0,0,0,225,31,3,261,38,100,13,24,8,20,22,741
305031124,6,12,0,277,5,0,0,0,6,5,0,0,0,3,20,35,5,0,0,0,0,0,0,0,0,0,3,4,145,18,8,129,22,93,7,24,3,31,18,503
305031125,0,0,0,420,13,0,0,14,0,4,0,0,0,5,16,59,0,0,0,0,0,0,0,0,0,0,0,0,207,22,4,232,58,119,9,25,9,30,21,722
305031126,5,3,0,289,4,0,0,5,0,0,0,0,0,5,22,47,0,0,0,4,0,0,0,0,0,0,0,7,213,42,6,212,42,141,9,52,10,55,29,811
305031127,0,0,0,285,4,3,0,3,0,0,0,0,0,0,18,26,0,0,0,0,0,0,0,0,0,0,0,0,169,26,3,170,31,71,8,32,10,23,21,556
305031128,0,6,0,327,5,0,0,4,0,3,0,0,0,0,29,39,0,0,0,0,0,0,0,0,0,0,0,0,210,30,6,177,72,143,10,31,7,34,25,756
305031129,0,0,0,355,10,0,0,12,0,3,0,0,0,0,14,37,0,0,0,3,0,0,0,0,0,0,3,5,176,13,4,189,41,83,6,8,6,14,16,560
305031130,0,5,0,371,7,0,0,0,0,8,0,0,0,0,24,38,0,0,0,0,0,0,0,0,0,0,3,5,218,37,3,227,58,94,6,28,7,24,22,745
305031131,0,0,0,546,10,0,0,4,4,7,0,0,0,3,26,59,0,0,0,0,0,0,0,0,0,0,0,4,331,37,16,364,63,155,20,31,8,43,30,1097
305041132,3,16,0,1222,19,0,0,13,3,8,0,0,4,4,57,115,0,0,0,0,0,0,0,0,0,0,5,3,646,78,21,639,114,261,42,53,24,77,57,2013
305041133,3,0,0,295,0,0,0,3,4,3,0,4,0,0,10,28,0,0,0,0,0,0,0,0,0,0,0,0,136,27,8,152,36,72,11,30,5,20,10,502
305041134,9,9,0,1010,24,4,3,18,0,8,0,0,0,0,54,111,0,0,0,0,0,0,0,0,0,0,6,8,488,56,14,516,96,221,17,46,10,38,54,1544
305041135,0,10,0,695,18,0,0,5,0,10,0,0,0,0,41,76,6,0,0,0,0,0,0,0,0,0,0,5,338,53,10,346,86,187,15,42,8,45,40,1173
305041136,0,0,0,350,3,0,0,4,0,5,0,0,0,0,21,38,0,0,0,0,0,0,0,0,0,0,0,3,182,34,11,200,45,75,6,21,9,20,26,622
305041137,3,3,0,454,6,0,0,8,3,3,0,0,0,6,33,60,0,0,0,0,0,0,0,0,0,0,0,9,246,34,13,258,80,186,15,41,20,58,39,988
306011138,0,0,0,149,9,0,0,13,0,3,0,0,0,3,47,78,0,0,0,0,0,0,0,0,0,0,5,4,234,47,9,243,27,83,13,30,14,30,49,772
306011139,0,4,0,188,18,5,0,13,0,4,3,4,0,11,78,139,0,0,0,0,0,0,0,0,0,0,0,5,295,72,7,329,60,135,29,60,13,76,81,1159
306011140,0,0,0,98,4,4,0,3,0,5,0,0,0,0,34,44,0,0,0,0,0,0,0,0,0,6,0,6,97,25,3,127,23,45,9,23,5,20,34,398
306011141,4,3,0,392,26,4,0,18,3,3,3,7,0,11,113,192,0,0,0,0,0,0,0,0,0,0,3,10,580,113,22,605,84,194,32,84,18,59,120,1940
306011142,7,0,0,259,21,0,5,24,4,7,4,5,3,7,135,218,0,0,0,0,0,0,0,0,0,0,3,12,473,118,25,539,110,235,45,93,31,71,144,1879
306011143,0,0,0,52,0,0,0,10,0,6,5,0,0,0,21,43,0,0,0,0,0,0,0,0,0,0,6,3,95,26,8,132,14,57,9,26,5,31,23,432
306021144,0,0,0,78,19,0,0,11,4,0,0,5,5,6,76,124,3,0,0,0,0,0,0,0,0,0,3,3,258,34,8,252,55,148,19,51,19,65,79,977
306021145,0,0,0,52,0,0,0,3,0,6,0,3,0,0,33,55,0,0,0,0,0,0,0,0,0,0,3,8,95,45,0,126,15,83,4,52,9,50,42,514
306021146,0,0,0,139,19,4,0,14,4,5,0,3,0,7,36,98,0,0,0,0,0,0,0,0,0,0,3,3,226,42,9,259,26,83,20,50,10,66,46,836
306021147,3,0,0,119,22,6,0,14,4,3,3,0,6,9,94,160,3,0,0,0,0,0,0,0,0,0,3,10,342,60,13,347,54,175,19,78,23,85,101,1296
306021148,0,0,0,141,17,4,0,13,3,8,0,6,0,9,79,128,10,0,0,0,0,0,0,0,0,0,5,14,330,51,18,315,62,135,19,40,11,45,79,1110
306021149,9,3,0,197,14,0,6,16,3,6,0,7,0,5,52,109,0,0,0,0,0,0,0,0,0,0,0,3,265,87,17,307,35,147,17,76,15,87,53,1101
306021150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306021151,0,0,0,12,7,4,0,3,0,0,3,0,0,3,18,37,0,0,0,0,0,0,0,0,0,0,6,3,62,30,4,74,14,54,8,41,6,71,26,387
306021152,0,0,0,25,3,0,0,0,0,4,0,0,0,5,20,39,0,0,0,0,0,0,0,0,0,0,0,0,61,18,0,70,17,46,4,30,4,49,21,328
306021153,0,4,0,136,23,0,0,17,0,12,0,4,0,8,51,116,0,0,0,4,0,0,0,0,0,0,9,11,284,63,7,303,49,140,13,57,18,58,60,1072
306021154,0,0,0,22,0,0,0,4,0,4,0,0,4,0,14,31,0,0,0,0,0,0,0,0,0,5,0,7,52,19,3,83,15,59,4,36,13,52,27,357
306021155,0,0,0,25,4,0,0,6,0,8,0,0,0,0,20,47,0,0,0,0,0,0,0,0,0,0,3,4,90,15,5,110,13,70,12,27,10,45,24,426
306021156,0,0,0,207,11,0,0,3,0,6,0,3,0,3,56,86,0,0,0,3,0,0,0,0,0,0,0,3,219,62,7,228,34,98,11,37,9,33,56,803
306021157,0,0,0,29,3,0,0,4,0,0,0,0,0,3,20,44,0,0,0,0,0,0,0,0,0,0,4,8,83,30,3,82,11,69,9,19,8,41,27,377
306031158,0,0,0,53,7,0,0,6,0,4,0,3,0,11,29,72,0,0,0,0,0,0,0,0,0,0,3,6,117,16,7,128,15,58,8,18,10,38,31,454
306031159,0,0,0,51,11,0,0,5,0,0,0,0,3,8,51,82,0,0,0,0,0,0,3,0,0,3,7,12,161,38,3,193,13,114,10,47,16,107,57,771
306031160,0,3,0,65,15,4,7,11,6,7,0,0,3,4,48,95,0,0,0,0,0,0,0,0,0,0,5,14,197,36,15,255,26,90,11,32,16,53,57,792
306031161,0,0,0,70,12,3,3,12,0,9,3,0,5,3,51,106,5,0,0,0,0,0,0,0,0,0,6,11,214,61,10,252,20,136,15,43,16,71,66,900
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,12,3,28,0,31,3,115,0,223
306041164,0,0,0,52,10,5,0,17,0,3,0,0,0,4,41,81,3,0,0,0,0,0,0,0,0,0,7,10,121,45,10,171,16,69,12,29,11,45,44,574
306041165,0,3,0,48,6,0,0,3,0,4,0,0,0,0,20,45,0,0,0,0,0,0,0,0,0,3,4,5,99,26,9,106,20,37,17,19,3,21,21,391
306051166,0,6,0,116,12,0,0,14,3,9,4,3,0,11,58,118,6,0,0,0,0,0,0,0,0,0,11,16,238,47,17,282,31,134,13,45,18,73,71,977
306051167,3,0,0,18,6,0,0,8,0,7,0,0,0,8,38,77,0,0,0,0,0,0,0,0,4,3,3,11,70,17,4,72,11,43,3,19,13,59,48,369
306051168,0,0,0,42,7,0,0,4,0,3,0,3,0,8,28,52,0,0,0,0,0,0,0,0,0,0,5,6,85,30,7,124,13,48,11,29,5,54,32,436
306051169,0,0,0,102,20,5,0,13,0,0,0,4,4,6,65,125,4,0,0,0,0,0,0,0,0,0,7,13,201,53,14,240,27,83,24,41,17,67,73,838
306051170,0,0,3,93,22,0,0,10,3,7,3,4,0,8,76,137,0,0,0,0,0,0,0,0,0,0,7,8,266,30,9,292,36,166,20,35,26,96,89,1063
307011171,0,0,0,36,25,0,0,18,0,7,4,5,0,3,31,88,4,0,0,0,0,0,0,0,3,0,4,9,127,14,5,120,21,75,6,8,10,22,29,436
307011172,0,0,0,138,36,0,3,9,0,6,3,0,0,5,71,132,4,0,0,0,0,0,0,0,0,0,3,8,225,23,11,270,33,139,18,23,17,47,75,889
307011173,0,0,0,71,29,5,0,19,4,3,0,0,0,3,43,104,0,0,0,0,0,0,0,0,0,0,0,8,202,19,5,223,33,76,6,19,0,30,51,664
307011174,0,0,0,17,22,5,0,12,0,4,0,0,0,0,22,68,0,0,0,0,0,0,0,0,0,0,0,0,101,13,9,131,11,56,0,13,5,26,22,388
307011175,0,0,0,39,14,0,0,8,0,4,0,0,0,4,28,67,0,0,0,0,0,0,0,0,0,0,0,4,107,12,0,103,14,40,8,19,3,20,32,359
307011176,0,0,0,96,11,0,5,3,3,0,0,0,0,3,66,98,0,0,0,0,0,0,0,0,0,5,0,5,217,22,12,181,37,95,8,19,4,28,74,695
307011177,0,0,0,79,37,3,0,21,4,4,0,0,0,4,73,146,7,0,0,5,0,0,0,0,0,0,5,16,223,13,11,172,30,78,14,14,4,22,79,664
307011178,0,0,0,14,25,0,0,16,0,3,0,3,0,5,16,65,0,0,0,3,0,0,0,0,0,3,6,10,67,3,0,73,9,39,8,18,4,67,19,315
307021179,0,0,0,61,27,4,0,10,9,4,3,0,0,10,61,123,0,0,0,0,0,0,0,0,0,0,0,0,189,35,5,231,37,122,15,38,8,81,61,820
307021180,0,5,0,62,12,0,0,17,4,9,0,4,0,4,47,92,0,0,0,0,0,4,0,0,0,0,8,11,205,19,7,219,19,121,12,35,13,68,51,765
307021181,0,0,0,14,14,0,0,8,0,4,0,0,0,4,20,51,0,0,5,0,0,0,0,0,0,0,0,5,78,6,4,84,10,53,3,6,0,23,18,293
307021182,0,0,0,58,18,0,0,7,0,3,0,0,6,3,40,81,0,0,0,0,0,0,0,0,0,0,4,6,146,15,7,224,31,82,8,12,12,32,48,623
307021183,0,0,0,188,47,0,3,28,0,9,0,5,4,13,134,235,0,0,9,0,0,0,0,0,0,0,5,12,462,41,20,547,69,265,32,74,20,120,143,1788
307031184,0,5,0,55,6,3,0,8,0,5,0,4,6,4,45,73,0,0,0,0,0,0,0,0,0,0,0,4,138,23,5,157,17,79,11,18,6,42,45,534
307031185,0,0,0,37,5,0,0,10,0,0,0,0,0,5,36,61,0,0,0,0,0,0,0,0,0,0,3,0,105,19,11,128,14,54,7,9,4,37,38,422
307031186,0,0,0,32,9,0,0,8,0,4,0,0,0,3,26,55,4,0,0,0,0,0,0,0,0,0,0,8,97,22,9,135,14,61,6,23,8,47,33,446
307031187,0,0,0,32,3,0,0,4,0,0,0,4,0,0,23,44,0,0,0,0,0,0,0,0,0,0,0,7,71,29,0,146,14,41,12,23,7,50,26,410
307031188,0,0,0,31,5,3,0,10,0,0,0,5,5,10,27,68,0,0,0,0,0,0,0,4,6,0,3,15,106,44,10,176,19,60,11,46,11,67,31,573
307031189,0,4,0,101,16,0,0,19,3,12,7,0,0,6,99,159,0,0,0,0,0,0,0,0,0,0,5,10,303,52,13,402,40,193,21,80,20,120,110,1368
308011190,0,0,0,152,23,0,0,11,5,8,0,3,4,10,53,117,4,0,3,0,0,0,0,0,0,4,5,16,202,14,18,161,31,128,9,22,9,43,66,697
308011191,0,0,0,141,40,0,5,23,0,8,0,3,0,5,52,135,3,0,3,0,0,0,0,0,0,0,7,10,234,15,13,234,30,123,18,18,9,29,57,776
308011192,0,3,0,389,31,0,5,20,4,11,0,0,0,0,187,270,5,0,3,0,0,0,0,0,0,0,4,14,449,47,15,554,72,291,19,43,15,37,202,1749
308031205,0,0,0,40,5,0,0,7,7,3,0,5,0,0,54,82,0,0,0,0,0,0,0,0,0,0,5,7,144,21,5,149,28,94,8,33,9,51,61,605
308031206,0,0,0,24,6,0,0,0,0,4,0,0,0,4,35,42,0,0,0,0,0,0,0,0,0,0,0,4,38,9,4,54,5,22,4,13,6,13,36,205
308031207,0,0,0,60,6,0,0,4,0,0,0,6,0,4,62,74,0,0,0,0,0,0,0,0,0,0,0,4,102,15,7,106,15,72,10,26,11,41,64,468
308031208,0,0,0,195,15,0,0,15,3,5,0,4,0,4,97,133,0,0,0,0,0,0,0,0,0,0,4,5,305,25,10,281,62,119,16,38,14,57,97,1018
308031209,0,0,0,166,16,0,0,11,0,0,0,0,0,4,74,108,0,0,0,0,0,0,0,0,0,0,3,6,191,16,8,196,36,61,4,18,4,19,76,625
308031210,0,0,0,134,17,0,3,13,6,9,0,0,0,0,188,245,0,0,0,0,0,0,0,0,0,3,10,23,310,22,22,400,55,210,17,72,31,88,200,1426
308031211,0,0,0,40,7,4,0,7,0,3,0,0,0,4,41,64,0,0,0,0,0,0,0,0,0,0,5,6,122,16,6,138,23,63,6,23,6,49,45,489
308031212,0,0,0,11,0,0,0,0,0,3,0,0,0,3,16,28,0,0,0,0,0,0,0,0,0,0,0,4,24,5,0,31,3,25,6,17,3,45,14,175
308031213,0,3,0,214,18,0,0,17,5,4,0,0,0,4,132,183,0,0,0,0,0,0,0,0,0,0,4,8,398,41,18,363,55,130,21,34,13,57,141,1269
308031214,0,0,0,34,4,0,0,0,0,4,0,0,0,6,24,51,0,0,0,0,0,0,0,0,0,0,0,4,110,12,7,140,20,85,10,23,7,45,28,484
308031215,0,0,0,144,9,0,3,8,0,5,0,0,0,0,87,119,0,0,0,0,0,0,0,0,0,0,3,6,258,21,13,228,39,92,14,25,9,35,94,825
308031216,0,0,0,75,11,0,0,0,4,0,0,0,0,7,55,74,0,0,0,0,0,0,0,0,0,0,0,7,121,15,7,159,37,79,13,17,12,36,52,551
308031217,0,0,0,13,0,0,0,0,0,3,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,3,41,9,0,33,7,32,0,13,5,23,15,180
308031218,0,0,0,59,14,3,0,6,0,0,4,0,4,8,58,95,0,0,0,0,0,0,0,0,0,0,6,3,84,24,8,97,22,49,8,14,8,25,62,395
308031219,3,5,0,82,17,3,0,10,5,4,0,0,0,4,51,94,0,0,0,0,0,0,0,0,0,0,0,3,127,27,12,139,25,53,6,22,6,39,59,511
308031220,0,0,0,60,13,0,0,7,5,0,0,0,0,3,41,71,0,0,0,0,0,0,0,0,0,0,6,6,83,12,3,92,12,40,7,10,8,14,49,328
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031222,0,3,0,206,20,0,0,10,0,9,0,0,0,0,68,109,0,0,0,0,0,0,0,0,0,0,0,5,221,27,9,232,45,79,4,20,8,40,74,754
308031223,7,4,0,385,31,7,0,26,0,17,0,4,5,12,302,400,0,0,4,4,0,0,0,0,0,5,8,13,516,83,22,583,107,242,35,51,37,120,311,2103
308041528,0,3,0,113,46,0,0,25,4,11,0,0,0,4,63,158,8,0,3,4,0,7,0,0,0,0,10,29,283,21,18,275,48,146,11,13,17,31,77,951
308041529,0,0,0,113,17,0,0,16,0,4,0,0,0,0,37,84,0,0,0,0,0,0,0,0,0,0,4,8,160,19,12,186,22,97,19,12,13,28,48,611
308051530,0,4,0,39,3,4,0,12,3,6,0,3,0,11,52,90,0,0,0,0,0,0,0,0,0,0,3,8,84,22,9,122,17,69,18,47,15,74,53,530
308051531,3,0,0,249,25,0,0,23,4,9,0,0,0,5,85,145,0,0,3,0,0,0,0,0,0,4,6,15,322,31,18,382,54,204,26,34,22,50,92,1228
308051532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051533,3,0,0,285,21,4,0,16,4,9,0,0,0,10,147,213,0,0,0,0,0,0,0,0,0,0,11,17,412,53,21,512,77,319,23,64,20,78,164,1740
308051534,0,0,0,99,4,0,0,5,0,4,0,0,0,3,31,51,0,0,0,0,0,0,0,0,0,3,4,6,119,17,3,115,14,88,5,33,9,56,32,486
308051535,5,8,0,267,21,0,0,28,5,11,0,6,0,0,124,208,0,0,0,5,0,0,0,0,0,0,7,12,363,31,11,401,66,270,27,41,26,67,139,1443
308051536,0,0,0,67,3,0,0,6,0,4,0,3,0,0,18,33,0,0,0,0,0,0,0,0,0,0,4,5,97,4,6,118,18,69,0,19,8,32,25,395
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,0,0,0,156,7,0,0,10,5,4,0,3,0,5,58,89,0,0,0,0,0,0,0,0,0,0,0,9,180,19,5,241,27,136,9,38,7,51,65,785
308051539,0,4,0,73,9,0,0,0,0,3,0,0,0,0,30,44,0,0,0,0,0,0,0,0,0,0,3,7,94,10,0,87,16,97,3,26,6,29,33,408
309011224,0,7,3,347,7,8,10,13,0,3,0,7,0,6,29,85,0,0,0,0,3,0,0,0,0,6,3,9,218,57,15,250,44,132,19,65,8,83,40,935
309011225,0,0,0,190,8,0,0,8,3,6,0,0,0,3,26,62,0,0,0,0,0,0,0,0,0,0,0,0,140,34,0,203,45,100,23,46,11,44,32,684
309011226,0,10,0,424,15,4,0,22,5,3,3,3,0,5,54,118,0,0,0,0,0,0,0,0,0,3,3,14,447,102,29,595,99,210,40,73,23,128,59,1803
309011227,0,7,0,219,10,0,0,9,6,5,0,0,0,0,30,62,0,0,0,0,0,0,0,0,0,0,6,9,148,64,13,216,46,115,19,63,13,56,34,777
309011228,0,4,0,410,4,3,8,11,0,8,0,9,4,10,43,104,0,0,0,0,3,0,0,0,0,5,4,15,307,85,28,430,103,185,41,77,25,113,54,1447
309011229,0,4,0,157,4,0,0,7,0,0,0,0,0,5,26,49,0,0,0,0,0,0,0,0,0,0,5,3,164,47,8,223,47,77,17,32,12,31,31,695
309021230,0,0,0,80,4,0,0,3,0,0,0,0,0,0,17,27,0,0,0,0,0,0,0,0,0,4,6,9,64,23,5,99,29,45,8,27,3,29,19,365
309021231,4,3,0,225,10,9,0,14,4,3,0,8,4,3,65,118,0,0,0,0,0,0,0,0,0,0,4,5,219,88,15,423,66,152,27,78,16,73,70,1237
309021232,5,9,3,208,9,3,0,25,5,0,5,5,0,8,50,108,0,0,0,0,0,0,0,0,0,0,0,7,266,80,11,402,73,142,31,60,20,80,58,1215
309021233,3,0,0,288,16,5,9,18,4,4,0,5,3,8,56,132,0,0,0,0,0,0,0,0,0,0,10,19,325,110,22,560,103,177,36,68,22,82,76,1584
309021234,4,4,0,445,25,3,4,18,5,5,0,0,0,4,77,140,0,0,0,0,0,0,0,0,0,0,7,11,364,97,19,543,119,198,34,74,28,93,82,1650
309031235,3,0,0,244,15,3,0,3,3,3,0,0,0,6,50,94,0,0,3,0,0,0,0,0,0,5,4,14,312,80,21,344,66,214,29,91,23,100,64,1345
309031236,0,0,0,123,9,5,0,5,0,3,0,0,0,8,26,58,0,0,0,0,0,0,0,0,0,0,7,6,137,39,8,191,43,127,13,53,20,83,37,752
309031237,0,3,0,69,8,0,0,8,0,6,0,0,0,3,37,63,0,0,0,0,0,0,0,0,0,0,6,11,162,44,10,223,52,123,23,60,14,90,48,840
309031238,0,3,0,115,12,0,0,12,0,3,3,0,5,10,44,87,4,0,0,0,0,0,0,0,0,0,6,15,231,89,24,320,66,198,34,88,49,145,51,1292
309031239,0,12,0,323,16,0,6,13,0,12,0,4,0,4,31,82,0,0,0,0,0,0,0,0,0,0,3,5,262,53,10,277,48,121,10,59,10,99,39,979
309031240,4,3,0,178,10,0,0,3,0,5,0,0,0,9,24,57,0,0,0,0,0,0,0,0,0,3,4,11,196,48,10,208,34,109,10,44,12,91,28,799
309041241,0,4,0,82,7,0,3,3,0,3,0,0,0,0,19,48,0,0,0,0,0,0,0,0,0,0,5,10,91,41,8,146,23,75,16,24,13,42,30,509
309041242,6,6,0,286,33,4,0,25,9,15,4,7,5,15,89,208,3,0,0,0,0,0,0,0,0,0,8,18,409,104,29,508,106,263,47,105,47,141,99,1861
309051243,3,4,0,287,10,4,0,16,7,4,0,0,5,6,34,84,3,0,0,4,0,0,0,0,0,0,4,12,231,81,13,329,59,120,20,53,12,78,40,1033
309051244,7,8,0,598,37,8,0,30,8,15,3,4,6,7,113,225,0,0,5,0,0,0,0,0,5,0,9,29,657,150,35,915,168,355,52,149,40,162,128,2811
309051245,0,5,0,322,8,6,0,19,0,5,3,4,0,0,39,96,0,0,0,0,0,0,0,0,0,0,0,12,360,72,15,434,68,161,39,63,18,45,41,1317
309061246,0,0,0,238,14,5,0,13,4,8,0,3,0,10,47,116,4,0,0,0,0,0,0,0,0,0,0,12,358,87,18,424,95,184,42,78,19,118,54,1474
309061247,0,0,0,128,9,0,4,8,5,8,0,0,0,7,44,84,0,0,0,0,0,0,0,0,0,0,4,8,252,57,15,302,71,140,21,62,23,75,56,1076
309061248,3,4,0,306,26,4,3,34,4,11,0,11,6,10,90,196,5,0,0,4,0,3,0,0,0,0,12,20,550,143,42,725,147,296,67,113,47,178,104,2416
309061249,0,0,0,383,21,6,0,26,9,12,0,3,0,7,108,208,0,0,0,3,0,0,0,0,0,0,12,17,669,134,33,771,153,403,64,132,46,151,124,2675
309061250,3,5,0,286,10,6,3,15,3,8,5,0,3,3,40,99,0,0,0,0,0,0,0,0,0,0,0,10,276,80,14,363,73,150,24,59,18,81,44,1180
309071251,4,5,0,373,23,4,5,29,9,16,4,4,4,4,124,227,0,0,0,5,0,0,0,0,0,0,24,39,613,123,29,621,156,455,54,147,45,146,153,2548
309071252,5,9,0,556,28,9,3,22,3,13,3,3,5,10,117,228,7,0,3,3,0,0,0,0,0,4,15,30,693,142,31,702,127,354,47,118,48,193,130,2588
309071253,3,26,0,439,19,4,0,19,4,13,0,4,0,9,51,129,3,0,0,0,0,0,0,0,0,0,5,18,393,66,20,370,72,210,16,91,24,137,61,1470
309071254,0,4,0,97,10,0,0,4,4,0,0,0,5,7,24,62,0,0,4,0,0,0,0,0,0,0,0,12,165,24,6,145,38,75,19,26,7,52,32,600
309071256,5,5,0,406,21,3,9,32,9,8,0,0,3,6,87,185,8,0,0,0,0,0,0,0,0,0,7,22,665,144,36,811,162,338,53,105,43,118,98,2577
309071552,0,0,0,195,20,0,7,9,9,15,0,3,0,3,79,129,6,0,0,0,0,0,0,0,0,0,8,12,441,55,12,397,102,242,18,62,27,53,89,1493
309071553,0,0,0,345,22,3,4,9,4,10,0,3,4,4,95,155,0,0,5,0,0,0,0,0,0,0,5,15,532,53,25,509,112,229,26,68,35,84,105,1771
309071554,0,0,0,130,9,0,4,7,3,4,0,0,0,6,61,99,3,0,0,0,0,0,0,0,0,0,10,13,281,66,13,341,84,209,34,72,21,66,65,1253
309071555,0,0,0,72,14,5,0,4,6,4,0,0,0,6,76,116,0,0,0,0,0,0,0,0,0,0,0,3,248,74,14,296,81,263,37,80,29,79,79,1277
309071556,3,5,0,328,19,0,0,11,8,11,6,3,0,3,79,144,0,0,0,4,0,0,0,0,0,0,0,14,519,82,26,511,120,258,28,85,29,78,86,1821
309071557,0,4,0,283,37,5,9,21,10,13,3,7,6,3,115,233,0,0,5,0,0,0,0,0,0,0,9,19,674,142,42,722,185,439,61,118,53,144,131,2714
309071558,3,0,0,153,9,0,3,8,0,3,0,4,4,0,37,64,0,0,0,0,0,0,0,0,0,0,0,12,225,43,10,223,61,170,20,48,18,41,51,909
309081259,0,3,0,157,10,0,0,3,5,3,6,0,0,10,17,48,4,0,0,0,0,0,0,0,0,0,0,5,111,37,8,117,22,77,14,34,13,67,24,524
309081260,0,0,0,76,4,0,5,11,0,0,0,9,0,7,37,73,0,0,0,0,0,0,0,0,0,0,4,9,171,50,14,262,43,103,19,57,14,47,47,823
309081262,0,3,0,221,12,3,3,25,4,9,0,3,3,9,81,151,0,0,0,0,0,0,0,0,0,0,4,15,350,133,25,558,111,264,51,103,29,125,85,1841
309081559,5,4,0,397,26,7,0,17,6,9,0,4,4,9,79,163,0,0,0,0,0,0,0,0,0,0,10,20,509,121,34,604,121,259,52,97,32,152,95,2077
