SA2_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
120031392,4759,4926,9687,161,160,324,633,637,1272,6,5,16,3,3,7,0,0,5,3,3,10,0,0,0,6,0,9,0,0,0,0,0,0,659,660,1314,38,47,79,21,3,26,879,868,1747,207,210,419,5850,6010,11852
120031393,6886,7558,14441,182,161,338,716,755,1467,13,15,31,8,4,14,0,3,4,0,0,0,0,0,0,0,0,0,10,5,11,0,0,3,748,777,1530,44,52,93,14,13,21,982,1001,1985,381,449,828,8250,9009,17254
120031394,6420,6943,13365,287,319,606,1133,1345,2476,25,39,66,17,24,39,4,4,3,10,5,18,3,0,3,4,0,5,6,14,16,0,0,0,1190,1424,2623,79,68,143,15,17,32,1572,1833,3408,468,502,974,8461,9278,17744
120031395,5261,5609,10870,144,161,310,725,842,1569,18,14,31,10,14,26,5,9,12,0,4,4,0,0,0,0,3,4,5,10,11,0,0,0,758,892,1651,41,44,80,22,19,38,965,1119,2081,244,203,451,6467,6928,13397
120031396,7119,6642,13761,830,689,1516,1768,1545,3317,70,64,135,40,41,87,14,10,23,5,10,17,14,4,20,0,0,3,12,8,21,3,0,3,1929,1684,3616,193,212,403,61,37,95,3009,2623,5632,643,484,1134,10772,9754,20525
120031576,1467,1523,2995,32,27,60,201,200,401,0,0,0,0,4,3,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,209,416,13,19,28,3,0,3,256,249,505,51,47,99,1780,1819,3596
120031676,4113,4175,8289,269,297,564,900,879,1784,23,21,43,9,6,12,6,0,6,0,0,4,4,3,10,0,0,3,0,3,6,0,0,0,937,921,1858,66,72,137,20,8,28,1289,1299,2589,246,218,464,5654,5688,11337
120031677,4363,4741,9111,200,207,407,924,947,1878,17,13,37,9,9,16,4,0,0,3,4,5,3,0,6,3,3,5,3,4,11,0,0,0,968,990,1956,64,74,145,22,20,40,1257,1287,2549,222,242,466,5844,6279,12125
120031678,4827,5178,10002,535,541,1079,1585,1641,3221,52,51,102,16,19,40,4,3,14,6,4,10,10,4,11,0,0,0,13,12,20,0,0,0,1689,1730,3415,140,157,299,60,48,106,2424,2473,4897,469,430,906,7725,8077,15807
120031679,4342,4661,9006,77,91,165,556,601,1158,6,17,23,4,12,11,0,5,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,575,634,1207,53,48,97,5,6,15,714,771,1482,194,205,405,5249,5642,10888
120031680,5583,5264,10840,819,543,1367,1469,1287,2758,28,24,47,20,16,37,9,6,10,6,3,10,6,3,6,0,0,0,3,3,10,0,0,0,1540,1348,2889,141,120,265,81,35,116,2584,2048,4629,445,404,849,8610,7711,16319
120031681,3747,3998,7745,84,91,175,416,397,809,12,9,22,8,10,16,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,444,418,858,36,39,72,0,0,0,560,554,1117,160,170,326,4466,4720,9184
121011399,7844,8423,16263,326,366,694,1350,1400,2751,40,31,74,37,34,75,0,4,7,3,3,12,0,0,0,0,0,0,9,6,20,0,0,0,1447,1490,2940,139,193,335,22,24,44,1939,2061,4005,370,388,755,10155,10875,21021
121011401,4091,4338,8428,263,243,508,933,1012,1943,21,21,44,15,17,35,9,5,14,9,6,22,0,0,4,4,0,4,8,8,14,0,0,0,1002,1072,2079,128,121,251,15,7,23,1410,1448,2860,204,241,455,5709,6029,11736
121011682,3456,3573,7028,241,202,442,632,617,1252,15,12,26,17,7,21,0,0,5,5,3,4,5,0,8,0,0,3,3,5,10,0,0,0,680,645,1323,68,85,156,13,5,15,999,942,1937,166,182,345,4618,4693,9310
121011683,5666,5915,11580,140,153,291,461,470,928,6,11,19,9,5,10,0,0,0,3,0,3,0,0,0,0,0,0,3,9,11,0,0,0,481,496,971,59,71,128,0,9,6,684,720,1408,176,184,367,6529,6823,13354
121011684,6741,7528,14263,496,620,1114,1239,1285,2523,38,34,72,22,20,41,8,8,13,7,6,13,4,0,9,0,0,3,5,8,16,0,0,0,1323,1361,2688,276,312,587,25,23,49,2122,2315,4435,356,374,736,9221,10218,19436
121011685,5260,5318,10577,163,159,324,673,624,1299,20,14,38,13,5,16,3,0,3,3,3,11,0,0,0,0,0,0,4,6,10,0,0,0,721,660,1381,80,71,153,3,13,17,969,908,1877,166,198,363,6389,6427,12821
121011686,6059,6434,12497,281,302,586,874,912,1789,31,27,54,3,8,9,3,3,5,0,4,3,5,4,9,0,0,3,7,5,11,0,0,0,928,959,1887,100,100,202,6,16,23,1320,1374,2693,200,279,479,7586,8086,15669
121011687,5089,5675,10766,140,140,283,575,680,1253,10,14,27,9,13,21,0,0,3,3,0,3,0,4,4,0,0,0,8,9,8,0,0,0,604,723,1327,67,67,133,10,7,21,822,944,1758,160,198,355,6069,6821,12878
121021403,9233,9421,18651,312,334,649,904,983,1888,10,10,18,6,4,15,11,10,26,3,4,6,0,0,0,0,3,3,9,0,11,0,0,0,945,1019,1968,48,61,109,11,9,21,1316,1425,2742,232,196,429,10783,11042,21820
121021404,5228,5300,10525,138,124,261,322,301,618,0,6,3,6,7,16,0,0,0,3,0,9,0,0,0,0,0,3,3,0,0,0,0,0,335,314,652,25,26,48,5,6,10,500,469,968,88,111,202,5814,5881,11698
121021406,8109,8294,16397,204,218,424,759,731,1494,13,10,29,8,8,16,6,7,13,0,0,0,0,0,0,0,4,7,0,4,9,0,0,0,798,754,1556,81,87,167,11,6,15,1098,1064,2163,204,233,438,9408,9595,18996
121021577,4353,4581,8928,298,294,600,761,760,1521,19,16,38,6,8,16,0,0,0,4,4,10,0,3,9,3,0,4,4,0,7,0,0,0,809,799,1602,87,90,179,22,10,32,1218,1203,2414,220,206,426,5781,5987,11773
121021578,4385,4525,8909,73,67,137,535,523,1053,3,10,13,3,5,11,0,0,0,3,0,3,3,0,3,0,0,0,0,5,6,0,0,0,549,539,1092,32,39,71,6,5,11,651,654,1308,150,185,338,5186,5365,10549
121021579,4256,4652,8910,301,316,621,712,742,1451,12,7,23,9,10,25,3,5,10,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,743,774,1518,88,107,202,10,9,18,1148,1209,2357,211,254,462,5612,6113,11731
121031407,8760,9392,18150,340,413,752,1088,1160,2248,26,23,54,13,13,31,3,3,5,6,0,5,6,5,7,0,0,0,4,10,15,0,0,0,1148,1213,2361,206,206,415,16,19,30,1710,1846,3555,254,326,578,10722,11559,22282
121031408,10001,10565,20566,292,298,590,1007,1104,2111,32,36,65,11,12,18,5,5,6,3,5,6,0,0,0,0,0,0,8,13,21,0,0,0,1065,1170,2234,190,199,391,10,7,16,1551,1677,3230,281,333,609,11824,12572,24400
121031409,6912,7600,14516,133,167,297,741,839,1588,13,12,19,18,13,31,4,4,10,3,3,9,3,0,8,0,0,0,13,4,15,0,0,0,787,881,1670,98,125,224,0,4,6,1017,1179,2198,170,196,370,8101,8980,17081
121031410,8824,9514,18337,301,327,626,888,938,1826,14,18,29,10,12,21,0,0,0,12,4,19,0,0,0,0,0,0,3,5,9,0,0,0,931,974,1906,115,134,255,5,0,3,1353,1437,2797,185,196,383,10367,11147,21521
121031411,8325,9013,17345,165,171,339,830,886,1716,12,15,21,8,3,9,0,5,6,3,5,13,0,5,3,0,0,0,6,5,9,0,0,0,866,913,1780,102,82,183,9,13,25,1144,1181,2320,189,248,438,9652,10450,20103
121031412,7480,7847,15330,151,181,329,805,838,1650,17,16,30,17,19,34,0,0,0,0,0,8,6,10,10,0,0,0,4,8,10,0,0,0,849,893,1745,117,111,230,9,8,16,1130,1199,2323,213,209,421,8818,9254,18075
121041413,6767,7702,14464,317,383,694,1091,1308,2404,21,24,43,20,30,51,3,7,15,8,5,21,3,4,7,0,0,0,10,7,15,0,0,0,1162,1393,2552,147,163,316,8,14,22,1638,1947,3581,273,327,597,8671,9977,18650
121041414,6043,6877,12920,395,424,814,1294,1521,2814,39,43,81,28,45,72,4,6,9,5,8,11,0,0,0,0,0,0,13,11,26,0,0,0,1386,1629,3015,163,185,351,16,21,31,1959,2261,4221,249,277,528,8256,9408,17667
121041416,5636,6444,12078,300,380,679,1249,1460,2709,46,48,97,41,51,95,10,11,21,10,12,16,0,0,0,3,0,10,16,17,33,0,0,0,1375,1603,2974,150,188,339,20,22,38,1843,2186,4026,392,492,886,7873,9120,16993
121041417,4007,4182,8188,263,292,550,1052,1140,2192,52,44,97,32,31,57,12,13,21,15,21,42,0,5,8,4,3,8,20,28,47,4,0,4,1190,1275,2468,162,168,336,20,14,39,1640,1751,3391,376,379,752,6020,6314,12330
121041688,4988,5931,10912,183,210,393,681,765,1444,15,8,23,7,17,27,0,3,8,0,0,3,0,0,0,0,0,0,6,7,14,0,0,0,716,805,1517,125,154,281,14,15,26,1041,1180,2218,234,284,515,6262,7395,13649
121041689,5336,6212,11550,220,284,505,687,851,1541,25,27,52,22,33,51,11,4,13,10,0,10,5,0,0,3,0,0,10,11,13,0,0,0,760,935,1690,112,105,217,7,11,23,1108,1332,2436,215,237,453,6657,7786,14437
122011418,8358,8874,17230,253,302,553,889,916,1806,16,16,34,20,23,39,6,5,10,0,0,0,0,4,7,0,0,0,3,9,16,0,0,0,936,976,1913,118,129,250,10,17,27,1318,1423,2740,270,276,544,9945,10576,20516
122011419,7828,8346,16174,848,866,1717,1204,1305,2507,48,52,103,47,44,90,7,6,16,9,11,13,0,5,4,0,0,5,8,7,17,0,0,0,1330,1432,2756,227,248,478,43,34,84,2453,2588,5037,455,451,906,10738,11383,22115
122021420,5337,5519,10851,282,271,553,370,431,798,22,14,38,3,12,15,0,0,0,0,0,0,0,4,4,0,0,0,3,4,9,0,0,0,402,465,862,85,70,153,10,6,18,772,818,1589,222,279,502,6329,6615,12942
122021421,4626,4886,9513,95,99,195,425,427,846,7,9,15,3,0,8,3,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,437,446,880,47,52,105,10,5,18,587,606,1188,211,241,451,5431,5726,11155
122021422,5607,5808,11418,200,199,401,577,606,1187,10,7,19,13,10,25,3,0,3,0,3,3,0,0,5,0,0,0,0,0,5,0,0,0,612,628,1241,46,43,90,6,8,17,859,884,1744,185,200,390,6660,6893,13548
122021690,5717,6152,11871,159,180,336,622,632,1254,5,8,14,6,12,17,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,0,0,0,640,657,1299,36,42,77,9,6,21,845,893,1734,396,496,891,6959,7531,14492
122021691,4445,4595,9040,87,99,187,510,530,1041,5,8,10,7,9,17,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,527,547,1071,37,44,84,13,6,17,661,697,1357,190,178,368,5290,5470,10763
122031424,6086,6416,12500,76,72,142,573,559,1135,13,16,25,4,4,9,0,0,0,5,5,7,0,0,0,0,0,5,0,0,0,0,0,0,597,585,1187,29,34,72,8,13,21,722,701,1416,235,253,484,7033,7370,14408
122031425,3310,3497,6804,46,50,97,331,345,675,8,6,14,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,354,689,16,16,33,9,9,17,412,428,841,142,161,308,3865,4086,7949
122031427,5584,5876,11464,126,113,236,430,431,863,8,3,8,4,4,11,0,0,0,0,6,8,0,0,0,0,3,3,0,3,3,0,0,0,447,453,899,28,47,72,11,0,8,608,613,1221,163,218,376,6351,6707,13056
122031429,8434,8619,17053,396,442,837,1216,1268,2482,27,35,61,18,22,39,4,4,5,6,9,12,0,0,0,0,0,3,5,4,4,0,0,5,1274,1338,2611,107,119,231,19,21,34,1799,1919,3711,385,338,724,10619,10876,21492
122031430,7216,7435,14651,147,169,315,818,884,1705,6,5,9,8,13,17,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13,0,0,0,842,904,1744,62,62,126,30,39,69,1079,1175,2256,231,217,450,8526,8827,17352
122031432,1688,1624,3308,31,23,56,124,146,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,148,277,3,8,12,3,0,3,165,174,346,54,52,110,1908,1857,3766
122031692,3610,3906,7514,59,51,111,353,382,736,4,3,10,0,0,3,0,5,5,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,362,392,755,15,21,39,0,3,7,441,471,912,72,102,175,4128,4477,8604
122031693,5692,5868,11557,134,132,266,644,665,1303,4,5,14,12,11,23,0,3,0,0,3,4,0,0,0,0,0,0,4,4,6,0,0,0,665,687,1357,63,53,115,13,15,25,866,891,1759,234,243,477,6790,7000,13795
122031694,3660,3720,7378,90,66,157,506,530,1035,3,11,13,6,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,543,1067,35,38,68,10,8,18,652,659,1315,148,161,311,4457,4538,8998
122031695,6517,6822,13339,473,487,961,1111,1145,2252,7,15,28,14,20,38,0,3,3,3,0,5,0,0,7,0,0,3,7,4,12,0,0,0,1154,1193,2348,105,114,220,33,28,57,1761,1821,3585,310,310,615,8587,8951,17536
122031696,7453,7517,14964,121,121,238,650,644,1296,10,5,15,8,15,18,0,0,3,3,0,3,0,0,4,0,4,0,8,8,12,0,0,0,670,674,1346,69,70,136,11,12,19,872,873,1740,142,180,320,8461,8563,17027
122031697,4261,4618,8885,110,128,238,647,703,1355,7,12,18,4,11,16,4,4,9,3,0,4,0,4,4,0,0,0,8,6,9,0,0,0,666,736,1402,36,49,85,5,14,16,822,925,1752,220,255,478,5309,5801,11113
123011433,5327,5935,11266,132,120,249,507,501,1012,5,10,13,14,14,24,0,0,0,0,4,3,0,4,4,0,0,0,0,3,3,0,0,0,529,531,1065,14,19,31,19,33,57,695,701,1400,229,285,511,6250,6927,13175
123011698,2549,2630,5179,34,35,69,425,441,865,0,0,3,3,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,453,883,6,8,12,4,6,5,474,499,973,83,75,164,3106,3209,6309
123011699,5569,5848,11423,99,119,214,748,810,1557,0,10,10,17,17,35,0,0,0,3,3,3,0,0,0,0,0,0,3,0,3,0,0,0,778,833,1612,24,21,49,16,12,30,918,978,1901,232,227,464,6728,7057,13784
123011700,4778,4864,9640,82,80,160,471,525,996,3,3,4,10,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,485,533,1021,15,20,36,11,10,22,598,645,1243,121,121,242,5500,5625,11121
123011701,8048,8349,16396,132,124,252,742,752,1494,13,6,17,6,6,16,0,0,5,6,8,10,0,0,0,5,3,4,5,0,3,0,0,0,777,777,1547,24,29,53,19,21,33,943,947,1888,241,256,494,9234,9546,18780
123011702,3530,3797,7328,110,119,224,690,714,1404,3,4,10,10,9,17,0,0,0,6,0,6,0,0,0,0,3,3,0,0,0,0,0,0,708,733,1443,17,24,44,9,11,20,845,885,1733,90,103,198,4467,4787,9258
123021436,7847,8350,16197,190,240,425,818,855,1673,3,13,19,8,8,15,0,3,0,0,4,5,0,5,4,0,0,0,0,0,0,0,0,0,837,891,1733,43,44,87,29,17,48,1099,1191,2292,581,649,1226,9524,10189,19718
123021437,8248,8571,16816,304,326,632,1282,1251,2535,23,9,30,23,27,50,4,5,10,3,0,3,14,10,16,0,0,5,3,4,5,0,0,0,1351,1308,2653,84,79,165,25,25,50,1765,1742,3504,746,716,1462,10757,11027,21779
123021438,8322,8649,16973,152,169,314,709,736,1441,4,9,11,11,9,22,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,732,755,1480,35,30,65,17,18,39,932,969,1900,525,571,1096,9782,10192,19974
123021439,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
123021441,6947,7075,14018,80,105,183,649,590,1243,9,6,13,3,8,16,0,0,3,0,3,6,0,0,0,0,0,0,4,4,8,0,0,0,670,616,1288,40,38,81,14,17,37,811,773,1589,473,418,893,8223,8270,16497
123021443,8863,8884,17747,203,235,438,730,756,1493,6,9,13,20,21,41,0,0,0,4,7,9,0,0,0,0,0,0,0,4,3,0,0,0,763,796,1559,53,51,97,24,11,31,1040,1087,2133,592,628,1215,10494,10601,21095
123021444,8561,8954,17510,167,186,352,764,754,1516,3,13,20,11,4,22,0,0,0,3,0,7,0,0,0,0,0,0,5,9,8,0,0,0,794,779,1569,30,43,69,20,16,38,1014,1020,2035,639,729,1368,10210,10702,20914
123021703,5212,5449,10660,120,125,245,1469,1466,2932,8,15,24,18,15,32,3,3,5,4,0,10,0,3,6,3,3,6,3,0,5,0,0,0,1504,1511,3018,60,55,114,13,14,31,1697,1713,3411,217,225,444,7121,7387,14514
123021704,4253,4321,8580,64,75,135,389,410,795,11,4,16,11,8,14,0,0,7,0,0,0,0,0,0,0,0,0,9,3,5,0,0,0,410,425,842,32,34,67,8,9,19,512,548,1065,298,448,744,5074,5319,10390
123021705,6812,6992,13803,198,183,387,628,626,1260,9,8,20,12,20,27,3,0,4,0,5,3,8,0,4,0,0,0,3,4,3,0,0,0,662,664,1323,39,55,93,11,10,18,907,913,1819,455,429,879,8165,8337,16505
123021706,5606,6008,11616,152,145,296,454,467,920,4,6,9,4,4,5,7,4,9,0,0,0,0,0,4,0,3,6,0,5,5,0,0,0,470,489,958,27,51,79,8,9,16,656,691,1352,495,561,1054,6758,7267,14028
123031445,2555,2545,5104,49,48,104,196,206,402,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,209,406,8,5,15,3,4,9,253,269,527,138,123,257,2950,2943,5884
123031446,4735,4601,9340,102,92,191,410,407,817,6,7,9,11,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,423,850,11,17,29,12,4,14,551,528,1085,265,268,535,5553,5400,10950
123031447,7507,7728,15233,384,426,808,760,805,1565,8,11,17,17,16,32,3,4,5,0,5,10,6,4,6,0,0,3,0,5,5,0,0,0,796,841,1635,16,13,31,19,6,31,1215,1289,2505,475,478,959,9196,9501,18699
123031448,4181,4008,8189,90,104,193,362,357,722,5,0,7,6,10,15,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,371,376,744,7,14,22,4,5,4,474,489,969,275,261,531,4927,4759,9694
124011449,2250,2448,4704,88,83,173,228,226,456,4,6,13,12,3,14,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,244,489,14,5,18,10,8,21,359,342,698,152,175,325,2762,2960,5722
124011450,8186,8479,16664,222,257,473,538,557,1090,10,10,11,12,3,14,0,4,6,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,570,571,1139,42,42,83,21,10,27,850,879,1725,209,207,418,9241,9559,18803
124011451,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7
124011452,5088,5637,10720,285,319,608,556,571,1128,24,19,41,12,11,25,3,0,3,4,4,3,12,9,18,0,0,0,3,5,13,0,0,0,611,623,1232,24,25,55,15,10,26,938,983,1919,310,311,622,6339,6927,13261
124011453,4755,5040,9788,145,157,304,413,420,833,11,15,19,9,10,14,0,0,0,4,4,8,0,0,0,3,0,3,0,0,3,0,0,0,434,447,884,15,15,28,3,3,13,603,629,1228,170,153,323,5526,5814,11343
124011454,9282,9874,19157,277,316,593,632,623,1250,12,16,19,12,8,19,0,0,0,0,4,8,4,3,4,6,4,3,0,3,5,0,0,0,657,655,1317,34,37,65,13,7,23,979,1016,1992,248,337,585,10508,11229,21741
124011455,2479,2752,5229,59,65,127,260,299,555,9,4,18,6,15,17,3,0,4,0,0,5,5,3,6,0,0,0,0,0,0,0,0,0,280,328,603,12,16,29,8,8,15,352,417,766,185,186,368,3014,3358,6371
124021456,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
124031457,6502,6630,13132,132,142,274,687,730,1417,4,7,12,6,16,21,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,700,752,1450,9,14,27,9,20,27,851,929,1775,422,453,876,7771,8010,15789
124031459,5883,6088,11972,133,145,279,450,464,912,0,0,0,11,5,14,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,466,470,939,28,20,51,14,6,20,641,643,1285,232,264,493,6755,6994,13749
124031460,8756,9123,17879,271,314,583,732,839,1573,10,9,24,21,20,39,0,0,4,9,9,9,3,0,4,0,3,3,7,8,10,0,0,0,776,888,1665,26,33,60,15,11,21,1083,1245,2327,257,267,525,10090,10638,20732
124031461,7005,7290,14298,177,182,362,778,753,1531,10,10,18,9,11,18,0,0,0,0,0,6,0,0,0,0,0,4,3,0,4,0,0,0,797,782,1583,30,33,67,25,3,29,1032,1005,2032,382,409,792,8423,8698,17122
124031462,9134,9671,18799,332,343,677,1321,1420,2747,18,17,37,32,29,55,7,3,12,3,4,7,8,10,16,0,0,4,4,7,10,0,0,0,1402,1493,2893,53,58,117,32,22,54,1814,1913,3727,845,848,1689,11789,12430,24218
124031463,5072,5066,10142,112,127,238,492,534,1016,5,4,12,8,9,17,5,0,3,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,511,552,1060,24,29,49,14,12,22,662,709,1376,173,170,340,5903,5949,11854
124031464,5877,6122,11998,280,323,609,1444,1637,3082,6,13,22,26,24,49,3,3,8,8,4,7,0,0,4,0,0,5,0,14,14,0,0,0,1489,1694,3179,56,51,108,39,32,68,1857,2101,3956,811,968,1785,8545,9194,17741
124031465,2631,2478,5105,47,53,102,237,243,472,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,243,482,4,3,8,6,3,7,297,306,595,119,97,216,3044,2881,5924
124031707,6990,7293,14282,148,148,297,629,694,1318,0,3,5,14,12,17,3,3,8,0,0,3,0,0,0,0,0,0,4,0,6,0,0,0,653,707,1359,20,22,37,14,18,36,834,893,1725,368,403,774,8197,8587,16783
124031708,5200,5299,10501,162,163,321,822,892,1716,7,7,9,5,9,21,3,4,3,0,0,0,0,3,7,0,0,6,0,4,6,0,0,0,843,920,1765,27,33,58,18,21,34,1052,1134,2183,180,184,367,6435,6615,13048
124041466,5580,6136,11716,243,262,510,805,882,1692,5,11,19,20,14,36,9,4,14,4,4,11,4,0,3,3,0,0,3,4,10,0,0,0,852,937,1787,22,21,38,44,40,79,1159,1251,2415,448,461,913,7191,7850,15043
124041467,6093,6293,12381,228,222,450,619,674,1296,12,13,19,9,13,21,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,649,705,1353,18,25,49,19,10,28,916,967,1882,388,399,794,7397,7661,15055
124041468,2805,2617,5419,35,21,56,230,210,442,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,215,450,11,8,19,20,19,33,297,261,562,934,526,1461,4036,3405,7440
124051469,2895,2841,5737,24,19,48,184,170,358,0,0,4,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,181,368,8,9,19,6,0,5,227,204,431,118,129,243,3237,3174,6416
124051470,8474,8574,17054,235,230,470,598,565,1163,0,6,10,7,9,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,617,582,1195,36,40,74,15,8,26,905,860,1765,443,423,868,9817,9859,19682
124051580,5045,5115,10161,101,106,199,657,705,1362,9,5,14,10,13,21,0,0,0,0,0,9,3,3,8,0,0,0,0,0,0,0,0,0,681,725,1404,38,48,86,12,6,21,827,881,1708,464,481,944,6332,6482,12812
124051581,6470,6347,12814,165,182,354,847,923,1775,11,13,22,15,6,22,0,3,12,0,0,0,0,0,0,3,0,3,3,8,13,0,0,0,889,954,1842,62,54,111,30,19,56,1148,1216,2357,953,970,1918,8570,8531,17099
125011475,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
125011582,7591,6527,14119,656,457,1108,1140,851,1990,32,20,58,9,5,19,6,0,9,4,3,3,3,0,8,3,0,6,4,3,4,0,0,0,1200,894,2089,163,129,291,54,32,85,2069,1509,3580,879,668,1554,10549,8707,19253
125011583,4116,3226,7339,512,338,846,803,562,1370,27,9,39,6,3,18,0,4,13,0,4,4,5,0,4,0,0,5,7,0,7,0,0,0,854,595,1451,65,85,152,62,23,87,1499,1038,2531,340,241,578,5952,4499,10454
125011584,3603,3381,6989,71,70,138,443,383,825,0,0,3,0,0,0,0,0,5,7,4,10,0,0,0,0,0,3,3,0,3,0,0,0,456,389,846,44,40,81,19,14,31,590,515,1102,350,314,663,4545,4208,8758
125011585,3607,3419,7029,124,96,222,369,314,687,8,5,17,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,322,706,45,43,88,25,18,39,586,483,1065,238,193,433,4433,4090,8524
125011586,8280,7851,16125,610,549,1165,1209,1062,2270,31,21,49,17,18,35,5,6,11,0,5,6,0,0,0,0,0,7,8,3,11,0,0,0,1264,1123,2387,107,114,221,49,39,91,2043,1824,3866,614,365,974,10935,10036,20973
