SA2_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
213011334,441,888,1123,946,771,588,1061,1356,265,7440
213011335,397,867,891,817,644,447,946,1156,217,6387
213011336,387,1024,545,511,537,313,433,558,109,4414
213011337,421,832,673,522,581,411,622,753,148,4961
213011338,604,1249,953,767,926,630,1035,1101,230,7498
213011339,526,959,803,697,843,559,560,634,132,5704
213011340,1178,1773,1198,814,1482,936,628,699,205,8929
213011569,487,1065,999,893,907,529,1020,1050,240,7191
213011570,374,785,457,401,597,274,574,435,116,4012
213021341,1099,1915,767,649,962,467,292,417,154,6710
213021342,876,1718,1237,962,1309,727,826,753,213,8617
213021343,976,1611,865,562,943,520,474,500,149,6597
213021344,2066,3461,951,830,1305,681,327,478,144,10252
213021345,255,594,337,261,358,194,192,180,60,2428
213021346,1763,2737,659,699,1040,603,179,385,134,8194
213031347,978,2330,942,1041,1159,752,802,987,245,9234
213031348,1220,3289,933,1041,1244,668,468,775,194,9841
213031349,1150,2218,607,725,1000,624,371,483,141,7320
213031350,1008,2114,432,428,596,334,155,224,70,5363
213031351,955,2075,633,627,801,414,341,463,103,6399
213031352,1732,3228,764,701,1057,617,254,402,143,8901
213041353,1310,2040,2084,1507,1760,1004,1091,1073,218,12099
213041358,752,1087,1336,1273,1204,907,1208,1025,207,9005
213041359,717,1581,996,899,973,510,1005,659,208,7554
213041360,1207,1844,1181,947,1485,1000,843,833,221,9564
213041461,228,462,341,298,358,220,286,269,66,2531
213041462,320,644,338,352,428,242,307,275,77,2985
213041463,1240,2177,1227,1097,1457,960,843,870,236,10118
213041571,346,522,582,569,555,395,557,452,99,4081
213041572,264,635,463,504,468,253,580,329,79,3574
213041573,237,301,248,154,241,171,110,83,20,1566
213041574,524,1097,672,549,840,436,520,419,101,5163
213041575,970,1549,1310,792,1386,984,671,768,188,8609
213041576,462,575,848,667,756,477,693,597,112,5188
213041577,187,220,389,383,354,250,413,372,79,2642
213041578,423,744,827,886,707,463,979,778,147,5956
213051361,804,1440,1305,980,1214,830,1076,948,176,8766
213051362,644,1329,1089,922,1097,694,975,960,201,7912
213051363,654,1468,652,546,716,402,610,633,128,5809
213051368,1071,1721,1060,828,1150,659,692,691,177,8042
213051464,1590,2464,902,814,1275,737,600,597,213,9189
213051466,1342,3021,810,825,1147,671,524,488,233,9062
213051467,663,1163,1077,965,994,700,1036,1087,175,7860
213051468,1118,2122,1588,1384,1653,915,1125,1016,251,11172
213051579,498,1560,465,587,692,378,461,383,127,5148
213051580,898,1724,826,741,1015,636,544,492,151,7023
213051581,645,1350,504,464,706,412,330,330,107,4839
213051582,394,988,490,595,561,326,736,389,125,4613
213051583,1174,2568,1440,1574,1629,1063,1903,1240,329,12926
213051584,262,731,387,414,413,190,654,320,96,3462
213051585,385,876,554,643,645,436,707,497,150,4899
213051586,354,937,444,486,562,255,722,370,113,4240
213051587,586,1225,454,542,596,345,577,382,144,4845
213051588,701,1552,889,969,1008,620,1262,745,235,7984
213051589,344,878,522,562,544,344,463,418,100,4176
213051590,532,995,835,801,849,519,749,690,130,6099
214011370,1052,1555,2064,1429,1535,1031,1081,1339,222,11311
214011371,1246,2370,1747,1541,1308,1023,644,1075,184,11123
214011372,754,1269,1496,1144,943,704,665,1036,165,8179
214011373,1517,2394,1226,959,1168,862,299,632,144,9192
214011374,1518,2258,2524,1553,1940,1307,717,1230,212,13254
214011375,997,1697,1431,958,1056,745,491,751,179,8309
214011376,1041,1238,1054,815,1034,766,466,636,119,7169
214021377,917,1055,1034,679,716,604,214,493,123,5832
214021378,756,756,332,214,254,196,50,164,57,2780
214021379,1276,1604,2443,1663,1068,916,591,1156,210,10931
214021381,1951,2524,951,833,1110,841,162,427,143,8937
214021382,1725,2238,1260,1121,1124,948,243,607,156,9421
214021383,1427,1701,1448,891,847,767,212,686,203,8165
214021384,994,1505,1678,1196,952,971,391,968,189,8842
214021385,1205,1603,1902,1161,1250,827,539,1037,155,9684
214021591,849,1320,1142,913,798,683,293,659,94,6747
214021592,826,1118,564,513,581,388,88,259,83,4425
215011386,357,472,417,624,311,286,208,620,84,3383
215011387,577,205,138,138,123,68,69,200,28,1543
215011388,1066,1502,1158,1056,900,795,511,869,137,7987
215011389,553,251,248,176,200,117,116,194,35,1885
215011390,818,415,301,296,248,173,257,449,53,3014
215011391,369,168,154,187,125,105,93,241,21,1469
215011392,582,470,455,590,328,273,276,653,73,3701
215011393,495,145,111,100,86,44,64,192,27,1270
215011394,668,337,275,343,239,183,206,334,49,2640
215021395,646,611,605,399,450,392,227,388,91,3820
215021396,315,285,330,242,232,206,185,301,59,2151
215021398,536,188,148,148,132,77,155,279,41,1701
215021399,402,307,412,297,255,259,246,437,78,2695
215021469,832,1319,904,1019,729,714,472,1235,196,7429
215021470,867,1388,964,921,808,726,470,1003,166,7307
215031400,786,351,284,230,227,160,204,365,48,2656
215031401,774,310,370,268,260,198,238,434,61,2910
215031402,197,238,232,178,143,138,112,197,36,1475
215031403,299,85,129,76,121,66,144,526,81,1535
215031404,718,899,715,673,586,502,263,782,100,5241
215031405,735,325,377,304,268,197,234,593,73,3090
216011406,897,1183,1152,1010,721,747,453,891,106,7163
216011407,760,683,772,565,473,414,381,808,112,4966
216011408,513,208,264,194,169,154,140,258,39,1936
216011409,327,206,233,206,140,127,159,251,33,1678
216011410,430,204,199,156,163,94,142,295,37,1714
216021411,383,256,337,288,250,221,204,566,59,2558
216021412,339,172,158,130,122,100,108,175,29,1335
216021413,1139,688,750,609,508,398,440,925,129,5578
216021414,429,518,589,474,358,324,172,471,58,3395
216031415,320,468,454,437,325,333,293,579,74,3290
216031416,1104,2153,1150,1112,1075,856,497,1167,143,9263
216031418,487,340,299,176,214,159,148,221,36,2085
216031419,908,668,677,519,492,323,350,678,112,4725
216031593,669,893,645,533,612,405,221,445,75,4475
216031594,736,770,849,746,610,619,482,1211,161,6181
217011420,971,485,523,428,344,268,390,558,88,4064
217011421,579,842,712,628,520,494,261,567,76,4671
217011422,449,735,702,689,441,400,568,664,118,4769
217011423,1115,419,309,247,242,161,128,412,49,3086
217031471,188,256,214,191,137,130,119,215,33,1477
217031472,574,677,849,798,521,537,493,1350,119,5923
217031473,782,400,355,283,249,184,227,394,49,2934
217031474,653,273,290,276,216,153,223,350,42,2481
217031475,1169,358,401,284,230,213,280,601,65,3604
217031476,407,303,235,177,155,135,75,270,36,1793
217041477,1101,418,419,334,236,222,209,550,66,3551
217041478,1043,863,639,529,444,350,260,555,94,4779
217041479,1157,2058,1570,1465,1252,1223,631,1473,182,11016
217041480,769,1427,870,833,625,573,325,935,122,6484
297979799,0,4,0,0,0,0,0,4,0,15
299999499,174,334,250,227,143,129,177,308,49,1797
301011001,896,1319,1466,1026,1229,760,682,894,146,8424
301011002,716,1030,452,305,607,355,165,297,55,3991
301011003,1011,1476,1119,824,1160,660,479,633,111,7464
301011004,977,1539,1566,1074,1425,818,724,943,174,9235
301011005,238,379,298,228,279,140,127,183,22,1895
301011006,960,1355,833,742,945,575,323,441,73,6240
301021007,1055,1368,988,813,1099,658,339,540,112,6973
301021008,537,768,306,337,473,280,114,236,45,3088
301021009,1195,1434,1514,1012,1381,778,576,821,185,8893
301021011,739,965,776,432,678,392,238,351,72,4658
301021012,1406,1954,1560,1220,1572,959,556,838,168,10233
301021013,791,1092,1109,859,1057,622,424,683,91,6739
301021550,143,156,108,101,89,79,46,136,7,863
301021551,202,324,326,319,228,213,164,272,52,2098
301031014,0,0,0,0,0,0,0,0,0,4
301031015,743,989,461,385,525,292,165,234,100,3899
301031016,931,1440,774,616,950,512,303,423,97,6040
301031017,452,784,314,252,429,219,126,199,30,2812
301031018,592,1128,689,482,754,388,279,475,68,4849
301031019,1003,1524,484,445,778,430,172,269,53,5154
301031020,1171,1867,913,755,1043,592,400,565,118,7427
301031021,906,1598,1083,840,1146,617,676,774,133,7775
302011022,435,792,614,461,624,306,287,379,66,3975
302011023,938,1861,493,514,778,496,163,253,113,5600
302011024,560,1376,490,590,696,415,235,316,97,4763
302011025,756,1738,668,709,853,442,189,331,78,5771
302011026,624,1387,435,464,653,336,142,243,53,4335
302021027,812,1801,723,605,915,573,273,417,119,6225
302021028,600,1415,651,838,804,571,344,529,114,5874
302021029,413,1015,442,371,500,285,139,243,47,3459
302021030,321,597,309,257,364,195,121,175,42,2377
302021031,1290,2864,866,861,1150,671,278,525,108,8625
302021032,473,1152,476,407,484,264,142,252,62,3718
302021033,484,1048,439,360,461,286,136,234,60,3502
302021034,1016,1773,625,517,827,462,173,296,85,5761
302031035,503,1131,602,565,749,364,320,463,93,4786
302031036,3,0,0,0,3,0,0,0,0,8
302031037,247,400,137,101,211,118,54,64,25,1354
302031038,565,1187,475,425,562,296,174,288,79,4041
302031039,802,1585,688,569,883,406,343,469,92,5828
302031040,1026,2440,838,937,1279,601,350,576,144,8182
302041041,906,1792,1226,1149,1309,768,632,862,167,8809
302041042,716,1235,651,551,700,347,238,379,92,4914
302041043,214,450,264,197,305,160,111,176,27,1910
302041044,541,994,342,355,393,238,100,184,38,3186
302041045,630,1527,741,973,1057,505,510,635,131,6718
302041046,407,911,572,580,665,376,352,573,89,4515
303011047,1316,2558,641,564,924,542,139,311,99,7098
303011048,677,1276,429,353,574,300,152,318,70,4152
303011049,919,2046,662,606,971,551,249,365,77,6444
303011050,541,1189,413,374,566,300,128,247,67,3820
303011051,1397,2805,686,714,1178,750,264,453,138,8373
303021052,767,2868,664,805,817,503,248,522,87,7274
303021053,1607,3969,906,1089,1406,768,286,590,146,10772
303021054,354,1156,206,321,334,221,94,197,58,2934
303021055,823,2428,637,726,834,427,233,394,74,6577
303021056,716,1673,463,448,579,313,122,244,71,4620
303021057,535,1274,356,338,483,217,105,202,73,3592
303021058,583,1891,462,627,580,390,139,390,90,5139
303021059,818,2233,427,508,735,384,138,275,78,5596
303031060,844,2194,788,709,926,618,479,696,180,7437
303031061,233,679,372,363,311,249,156,391,85,2834
303031062,459,1221,474,468,612,396,195,351,77,4254
303031063,1138,2763,852,872,1122,697,354,563,116,8481
303031064,926,1962,524,408,729,499,156,321,121,5644
303031065,547,1585,633,632,641,477,290,536,104,5439
303031066,643,1646,547,604,801,477,236,405,92,5457
303041067,243,721,362,332,338,231,215,330,58,2837
303041068,743,2107,648,581,741,429,252,439,77,6027
303041069,239,553,199,228,219,209,166,228,51,2095
303041070,452,1220,503,420,550,264,206,356,62,4039
303041071,979,2377,489,514,703,422,132,277,90,5983
303051072,375,878,581,500,621,328,406,388,106,4188
303051073,1233,2903,1184,1188,1585,993,806,937,209,11050
303051074,609,1425,603,628,735,410,480,470,92,5464
303051075,943,1811,940,861,1288,814,631,652,155,8091
303051076,302,695,630,493,508,292,429,568,122,4052
303061077,472,1219,415,403,520,339,259,314,96,4034
303061078,592,1624,918,804,852,589,665,766,177,6988
303061079,369,852,573,543,455,353,293,538,119,4088
303061080,844,1903,975,945,997,677,581,862,192,7970
304011081,648,1207,378,395,526,272,124,219,54,3829
304011082,501,1112,444,351,468,301,154,236,47,3617
304011083,283,595,306,256,335,162,108,153,30,2232
304011084,800,1774,427,466,685,373,138,235,56,4958
304011085,415,775,214,200,302,193,51,94,29,2256
304021086,812,1732,590,576,728,417,150,288,78,5365
304021087,729,1318,210,230,362,230,56,134,33,3308
304021088,968,2343,336,406,564,332,92,209,66,5316
304021089,480,927,110,162,245,161,29,74,42,2226
304021090,794,1917,380,423,575,338,90,211,34,4756
304021091,645,1035,223,190,339,189,43,104,37,2820
304031092,766,1712,237,310,480,261,60,131,50,4010
304031093,395,1023,209,273,370,163,68,149,32,2678
304031094,941,2948,435,663,766,524,153,391,104,6930
304031095,597,1358,241,308,431,264,92,152,43,3483
304031096,570,2329,286,868,579,563,169,434,70,5874
304031097,595,2206,375,583,590,396,134,292,71,5256
304041098,736,1666,499,860,631,326,232,272,70,5285
304041099,6,8,0,3,0,0,0,3,0,14
304041100,390,998,441,408,414,238,142,251,63,3347
304041101,717,1547,470,558,635,374,139,245,53,4739
304041102,0,0,0,0,0,0,0,0,0,0
304041103,1501,3348,729,825,1049,598,165,408,90,8707
304041104,880,1758,625,800,928,468,214,291,97,6063
305011105,1125,2582,637,949,937,641,187,624,158,7848
305011106,887,1998,667,845,881,506,242,523,119,6679
305011107,473,1449,228,397,431,216,108,225,51,3582
305011108,993,2168,522,624,805,436,191,400,115,6265
305011109,1313,3040,514,655,843,448,125,292,121,7351
305011110,987,2876,611,943,865,592,199,477,117,7659
305011111,405,1452,410,531,432,258,142,529,87,4245
305011112,1353,3895,564,880,1021,550,215,405,126,9000
305021113,535,922,217,224,339,184,58,107,40,2628
305021114,1003,1470,287,291,545,284,85,139,69,4178
305021115,547,1358,344,410,413,238,119,233,59,3712
305021116,651,1075,214,258,406,230,63,117,50,3066
305021117,1415,2910,846,750,1204,619,288,469,124,8615
305021118,817,1546,322,372,549,289,92,158,46,4195
305031119,396,900,257,276,396,225,68,147,47,2711
305031120,607,1555,344,387,474,308,109,203,45,4023
305031121,588,1118,229,245,435,229,126,144,50,3159
305031122,935,2167,493,612,848,475,211,399,103,6250
305031123,525,1016,186,181,314,195,41,99,33,2595
305031124,786,1262,288,352,564,315,134,168,83,3961
305031125,605,884,195,202,347,246,58,115,38,2688
305031126,607,2104,396,766,635,472,165,428,93,5664
305031127,406,1135,262,320,355,210,79,187,43,3002
305031128,2284,5106,869,1062,1649,855,243,482,206,12756
305031129,409,1014,154,201,260,164,48,74,29,2357
305031130,681,1904,445,514,672,374,133,266,69,5056
305031131,929,2398,579,715,868,489,182,405,78,6652
305041132,1351,3044,527,686,875,583,138,338,83,7630
305041133,508,1447,240,340,464,252,77,177,54,3557
305041134,1156,2426,328,423,618,374,82,171,73,5650
305041135,1287,3334,527,733,844,533,126,285,101,7771
305041136,599,1481,286,369,452,267,76,172,53,3752
305041137,917,3147,484,780,891,553,153,358,98,7372
306011138,377,772,398,368,401,272,116,242,43,2992
306011139,809,1223,849,817,693,586,231,491,96,5798
306011140,263,716,250,241,210,166,71,129,30,2077
306011141,849,1826,1065,998,907,687,324,526,97,7288
306011142,1064,1841,1263,1338,1005,772,433,716,132,8565
306011143,306,647,443,486,287,277,154,320,66,2990
306021144,347,576,676,590,520,468,259,443,69,3943
306021145,649,1346,707,1071,500,458,302,567,95,5696
306021146,441,806,641,544,521,364,177,370,75,3934
306021147,415,639,969,708,704,578,448,574,93,5123
306021148,543,708,894,634,620,385,354,510,107,4763
306021149,534,995,654,716,624,489,241,495,70,4828
306021150,0,0,0,0,0,0,0,0,0,0
306021151,207,337,302,430,259,236,135,352,49,2307
306021152,159,340,321,401,249,216,157,317,39,2190
306021153,460,866,660,686,634,476,256,399,73,4508
306021154,268,470,455,455,253,244,165,353,61,2715
306021155,173,277,310,342,245,220,151,254,40,2019
306021156,529,1368,489,560,476,320,175,306,62,4290
306021157,145,267,326,327,240,215,170,297,36,2031
306031158,363,270,314,206,236,146,208,259,44,2051
306031159,391,473,429,466,340,302,287,845,74,3609
306031160,624,375,559,362,351,281,352,585,83,3566
306031161,710,503,629,468,426,348,438,1054,112,4697
306031162,0,0,0,0,0,0,0,0,0,0
306031163,30,76,39,128,50,9,9,51,8,398
306041164,352,363,473,413,298,269,203,425,83,2887
306041165,437,364,450,514,257,297,94,428,54,2893
306051166,630,737,687,671,539,471,332,737,112,4897
306051167,276,196,210,244,141,144,193,310,68,1776
306051168,233,420,315,297,228,148,80,168,68,1952
306051169,725,704,555,464,427,255,242,485,72,3926
306051170,621,631,705,628,538,411,361,952,118,4960
307011171,504,262,224,190,187,132,214,339,50,2102
307011172,628,484,717,311,449,274,423,593,78,3958
307011173,441,445,443,328,373,273,316,366,58,3034
307011174,554,131,136,129,139,82,181,385,39,1777
307011175,531,170,235,167,174,106,209,368,50,2008
307011176,407,551,588,373,480,321,278,414,73,3481
307011177,1046,272,274,205,279,147,244,448,63,2981
307011178,435,105,106,135,106,61,133,222,24,1322
307021179,767,444,521,394,369,197,314,518,72,3590
307021180,619,298,514,382,349,216,341,662,74,3456
307021181,325,104,148,104,114,84,156,305,40,1385
307021182,480,296,448,249,317,168,252,388,60,2653
307021183,1310,972,1257,785,915,724,661,1064,109,7795
307031184,498,322,361,244,251,147,154,262,46,2295
307031185,429,265,228,194,221,156,194,278,41,2003
307031186,449,251,269,229,193,146,194,290,55,2061
307031187,243,282,240,267,233,191,137,373,34,1995
307031188,540,333,284,319,218,156,190,493,54,2582
307031189,664,819,835,845,697,675,595,1127,120,6376
308011190,427,273,514,248,261,164,843,491,87,3307
308011191,947,318,482,210,320,150,530,544,73,3571
308011192,764,1047,1387,627,816,731,1119,860,141,7505
308031205,191,348,477,492,290,319,290,493,58,2965
308031206,101,74,140,93,106,59,130,95,8,817
308031207,211,300,357,296,243,179,259,268,49,2161
308031208,395,944,688,582,652,405,302,427,60,4447
308031209,235,404,484,234,366,214,231,158,24,2355
308031210,435,634,911,768,679,560,791,647,119,5543
308031211,145,249,346,337,252,183,174,484,71,2230
308031212,49,74,113,120,74,61,101,130,24,754
308031213,452,1053,719,800,703,452,371,571,74,5193
308031214,163,272,404,351,265,216,232,304,63,2268
308031215,295,529,591,532,454,329,295,404,54,3489
308031216,228,591,449,397,341,218,222,308,51,2810
308031217,112,183,184,209,117,111,127,237,21,1306
308031218,215,212,325,168,163,113,203,193,37,1620
308031219,372,287,379,219,229,125,210,253,54,2129
308031220,263,149,274,131,179,84,192,163,36,1476
308031221,0,0,0,0,0,0,0,0,0,8
308031222,382,1051,468,504,431,307,195,293,47,3673
308031223,954,1741,1618,1258,1082,760,948,829,176,9365
308041528,1172,393,582,295,361,251,632,559,96,4336
308041529,206,350,520,241,295,189,401,454,60,2715
308051530,380,275,429,265,202,180,245,386,68,2436
308051531,423,802,1042,562,524,344,570,482,93,4837
308051532,0,4,4,0,0,0,0,0,0,9
308051533,501,965,1389,764,700,620,778,787,152,6660
308051534,258,485,446,283,230,211,295,373,59,2631
308051535,547,558,1192,464,547,372,776,614,106,5178
308051536,124,232,347,175,185,149,197,216,36,1666
308051537,0,0,0,0,0,0,0,0,0,0
308051538,260,444,625,296,328,246,376,388,72,3042
308051539,155,360,403,268,194,173,223,278,37,2100
309011224,730,949,515,468,564,408,99,262,99,4104
309011225,721,1262,568,609,477,470,137,286,70,4594
309011226,973,1571,1022,893,885,697,235,535,150,6946
309011227,1173,1946,880,1083,904,757,248,534,159,7669
309011228,973,1540,905,811,792,663,268,542,139,6631
309011229,612,1056,562,555,452,395,152,292,79,4153
309021230,417,725,417,467,346,267,128,260,60,3105
309021231,866,1559,889,864,657,548,247,493,127,6256
309021232,571,974,771,596,570,450,217,423,86,4655
309021233,673,1293,925,789,796,656,262,556,106,6050
309021234,1232,2177,1261,1122,967,794,296,616,175,8642
309031235,567,1237,694,652,590,589,293,471,102,5199
309031236,595,865,630,616,633,565,262,429,98,4699
309031237,397,620,637,588,572,460,274,454,98,4097
309031238,837,1528,1222,1224,1013,842,491,1001,146,8301
309031239,845,924,609,412,679,505,157,307,98,4530
309031240,653,770,504,423,585,440,187,296,55,3913
309041241,314,417,391,220,267,148,111,224,54,2143
309041242,1099,1545,1230,944,832,494,358,693,140,7343
309051243,589,861,557,369,456,327,129,298,74,3672
309051244,1270,2182,1456,1145,1221,1009,392,794,233,9702
309051245,648,1060,594,580,640,474,181,321,80,4568
309061246,854,1308,925,857,870,769,287,552,132,6550
309061247,469,698,709,535,502,402,270,445,105,4139
309061248,1127,1605,1753,1291,1369,1034,674,1159,202,10202
309061249,996,1721,1513,1282,1249,997,631,967,187,9551
309061250,586,886,653,487,565,400,187,334,72,4161
309071251,1235,1588,1416,1294,1223,1158,671,1013,238,9831
309071252,1382,1819,1380,1051,1288,1004,504,798,192,9415
309071253,1475,1369,675,631,966,772,241,402,142,6667
309071254,380,306,441,217,316,180,200,271,63,2374
309071256,1088,1649,1569,1152,1304,980,621,861,188,9427
309071552,574,833,797,624,703,524,436,560,105,5143
309071553,854,1023,1047,658,925,590,476,579,110,6261
309071554,507,872,689,584,573,416,408,424,77,4553
309071555,463,656,758,727,532,523,490,609,79,4828
309071556,822,1120,893,696,810,569,342,500,136,5887
309071557,1063,1471,1588,1357,1218,991,771,1172,204,9832
309071558,457,582,610,471,493,325,274,326,82,3620
309081259,318,504,184,173,245,239,48,114,34,1863
309081260,367,706,499,558,473,413,193,339,60,3608
309081262,1025,1987,1122,1190,1069,950,342,759,151,8592
309081559,1075,1977,1068,1080,1130,977,321,669,175,8454
309081560,533,1055,495,607,632,524,146,309,101,4399
309091263,704,1239,823,736,799,577,278,522,103,5792
309091264,326,640,472,411,368,328,179,354,75,3162
309091265,431,993,659,567,555,503,239,456,92,4495
309091540,727,1687,1062,1433,921,953,462,995,183,8432
309091541,985,1929,1091,1341,969,960,396,960,185,8809
309101267,740,1117,433,513,583,555,149,326,109,4521
309101268,457,572,271,249,299,308,70,184,53,2445
309101269,389,498,144,175,248,202,49,108,33,1849
309101561,840,1080,710,782,624,641,288,700,155,5829
309101562,874,1183,909,981,698,720,322,949,135,6776
310011271,218,481,356,252,250,152,204,255,47,2212
310011272,263,536,411,506,351,245,354,531,87,3281
310011274,349,840,856,1116,673,512,926,1230,221,6724
310011275,523,1553,538,434,593,285,198,299,61,4478
310011276,37,93,151,144,102,63,137,170,28,925
310011563,351,742,510,633,519,344,482,528,76,4178
310011564,1206,2477,1230,1461,1696,963,1012,1046,228,11318
310021277,990,742,916,654,642,397,447,813,131,5731
310021278,291,217,258,264,198,152,145,292,54,1875
310021279,0,0,0,0,0,0,0,0,0,0
310021280,1056,965,1335,1111,985,751,983,1333,142,8662
310021281,695,692,943,737,724,482,612,783,132,5803
310021282,623,731,1080,906,800,459,637,692,111,6043
310031283,443,768,770,784,689,515,465,630,84,5160
310031284,318,515,595,572,541,375,462,584,96,4056
310031285,264,426,534,496,489,338,294,389,55,3279
310031286,304,639,347,379,389,240,176,271,49,2805
310031287,734,1216,1077,980,1010,664,677,961,134,7459
310031288,301,495,401,273,358,244,146,213,39,2476
310031289,527,772,547,387,540,290,204,255,67,3584
310031290,499,894,444,354,464,240,134,208,44,3278
310031291,216,345,458,491,339,269,351,505,65,3041
310031292,260,400,410,417,323,211,242,329,54,2653
310031293,589,965,1072,1022,949,655,624,793,146,6820
310031294,766,1305,1071,1070,1005,646,514,558,114,7037
310031295,65,81,107,129,105,75,137,166,24,880
310041297,397,618,752,499,674,357,480,528,115,4422
310041298,0,0,0,0,0,0,4,0,0,4
310041299,383,658,694,780,707,513,664,797,106,5311
310041300,252,449,482,545,501,294,632,721,132,4011
310041301,0,0,0,0,0,0,0,0,0,0
310041302,620,1025,1338,1595,1272,829,1456,1533,275,9956
310041303,339,746,501,513,578,332,336,381,78,3805
310041304,1406,2901,1505,1539,1813,990,976,910,214,12260
310041565,826,1290,559,542,700,458,264,265,70,4974
310041566,380,708,595,642,555,334,478,509,102,4312
311011305,767,616,893,681,676,478,589,855,147,5700
311021306,267,335,559,426,409,290,389,572,73,3321
311021307,336,396,657,650,524,407,591,857,142,4555
311021308,396,614,731,602,639,430,485,589,118,4596
311021309,231,347,424,329,365,243,246,329,55,2579
311021310,548,776,788,568,736,416,377,503,74,4782
311031311,687,950,1303,1109,1093,676,1310,1035,209,8365
311031312,225,389,485,449,427,276,505,456,65,3274
311031313,382,509,607,483,584,308,513,522,80,3982
311031314,293,325,658,647,569,443,835,836,111,4718
311031315,0,0,0,0,0,0,0,0,0,0
311031316,451,604,651,522,611,393,522,473,90,4322
311031317,323,472,748,849,625,493,994,1084,181,5773
311031318,261,269,447,195,384,199,256,227,64,2297
311031319,694,940,1213,1036,1170,708,1052,973,168,7951
311041322,460,576,831,423,611,346,382,445,93,4169
311041567,345,329,528,370,503,288,323,330,83,3102
311041568,690,833,962,565,848,453,482,433,106,5373
311041569,434,510,686,389,556,286,409,387,104,3757
311041570,1045,1070,1766,983,1309,685,924,936,192,8908
311041571,386,520,673,594,563,420,522,585,98,4359
311051323,457,603,714,619,634,429,494,636,117,4712
311051324,682,1016,782,464,760,410,241,349,79,4778
311051325,615,927,972,646,852,575,461,630,121,5799
311051326,323,579,682,671,534,414,562,645,113,4526
311051327,800,1397,1020,684,1034,578,361,513,122,6496
311051328,198,297,387,382,357,239,439,451,71,2810
311061329,469,829,532,368,511,284,196,281,62,3532
311061330,176,272,470,461,326,256,543,662,98,3269
311061331,63,131,217,248,171,152,325,413,62,1778
311061332,844,1905,1121,805,1169,623,470,670,121,7725
311061333,286,484,613,528,488,335,495,691,101,4024
311061334,566,1072,674,500,751,426,319,408,94,4812
311061335,380,777,442,370,465,286,265,281,61,3326
311061336,182,353,531,533,380,288,678,859,112,3918
312011337,412,441,591,482,438,338,555,942,83,4287
312011338,551,343,649,203,342,152,1033,536,87,3890
312011339,409,183,284,118,192,92,376,309,42,2005
312011340,286,130,259,112,139,81,294,268,45,1615
312011341,388,579,1049,322,436,252,1131,429,139,4731
312021342,631,1069,1504,902,903,705,891,784,164,7547
312021343,193,316,342,223,194,160,207,161,35,1832
312021344,659,1221,1350,820,806,645,755,592,129,6971
312021345,7,0,3,0,0,0,0,0,0,11
312021346,148,349,333,243,162,143,195,237,24,1842
312021347,57,63,48,21,36,27,33,27,3,322
312021348,643,1231,1141,563,777,495,535,432,112,5937
312021349,178,454,592,317,313,256,337,384,64,2907
312021350,262,491,640,276,365,233,409,317,50,3045
312021351,485,473,911,373,468,270,621,396,92,4093
312021352,490,550,1109,472,513,389,946,660,156,5281
312021353,576,443,765,278,409,272,593,370,113,3818
312021354,278,482,573,330,357,324,374,297,62,3079
312021355,125,213,284,197,174,154,174,208,35,1571
312021356,240,444,687,403,371,302,401,431,61,3344
312021357,534,458,931,310,644,343,625,369,81,4299
312021358,313,598,602,337,340,217,273,323,64,3067
312031359,1075,970,1396,1247,745,728,608,1063,137,7967
312031360,0,0,0,0,0,0,0,0,0,0
312031361,519,497,765,399,440,398,505,497,78,4096
313011362,613,784,1013,821,747,610,529,724,136,5973
313011363,730,970,870,852,807,642,373,695,108,6047
313021364,404,542,587,439,537,295,266,362,67,3488
313021366,677,882,1315,1395,1032,967,853,1696,176,8996
313021367,266,311,372,245,274,190,204,273,59,2192
313021368,428,488,788,765,571,514,504,807,99,4957
313021369,314,286,364,219,279,159,167,267,46,2102
313021572,573,773,1046,1083,835,657,677,1290,167,7095
313021573,383,529,787,709,536,452,428,795,123,4742
313031370,381,229,387,293,226,152,196,636,70,2571
313031371,418,414,570,449,434,263,336,474,81,3425
313041372,779,1064,1358,1123,1161,751,706,932,158,8031
313041373,694,1047,1380,1386,1071,833,889,1253,186,8740
313041374,336,404,533,346,441,295,221,374,49,2996
313041375,1282,1759,1720,1354,1628,1095,734,1021,181,10762
313041376,233,228,342,157,249,154,126,162,37,1689
313051377,410,628,616,527,553,305,268,402,76,3793
313051378,599,1027,732,712,690,417,333,508,91,5113
313051379,434,731,559,582,570,337,304,462,83,4058
313051380,616,966,1072,1077,968,640,642,897,126,7003
313051574,36,10,35,30,10,5,0,32,3,158
313051575,1151,1635,858,813,1024,579,331,505,124,7022
314011382,1280,2211,1144,1016,1364,786,333,518,128,8785
314011383,1508,2301,1578,1322,1788,966,535,690,155,10842
314011384,739,1036,736,493,586,336,237,367,81,4602
314011385,687,1109,583,500,713,370,171,254,53,4429
314011386,1796,3882,1699,1503,1993,1031,488,748,159,13300
314011387,1247,1911,790,567,803,374,150,303,98,6233
314021389,1359,2177,1643,1704,1795,1089,926,1033,200,11923
314021576,220,478,374,395,430,273,206,312,57,2744
314021577,834,1339,1535,1494,1450,953,971,1182,213,9972
